房屋信息链接,房屋地址,户型,房屋面积,朝向,装修,楼层,年份,房屋类型,价格,城市
https://gz.lianjia.com/ershoufang/108406300365.html,大壮名城    -  科学城 ,4室2厅 ,119, 南 , 精装 , 33层 ,2020, 塔楼,660,广州
https://gz.lianjia.com/ershoufang/108405955647.html,富丽家园    -  大石 ,2室1厅 ,72, 北 , 简装 , 中楼层(共9层) ,2001, 塔楼,130,广州
https://gz.lianjia.com/ershoufang/108405911618.html,锦尚名苑    -  新区 ,3室2厅 ,121, 西北 , 简装 , 中楼层(共6层) ,2004, 板楼,146,广州
https://gz.lianjia.com/ershoufang/108406434852.html,雅居乐锦城花语集    -  秀全街 ,3室2厅 ,98, 南 北 , 精装 , 中楼层(共25层) ,2008, 塔楼,129.8,广州
https://gz.lianjia.com/ershoufang/108405581452.html,中海康城    -  黄村 ,3室1厅 ,87, 北 , 精装 , 中楼层(共11层) ,2002, 塔楼,338,广州
https://gz.lianjia.com/ershoufang/108405740656.html,时代天启    -  荔城增江 ,3室2厅 ,118, 南 , 精装 , 高楼层(共33层) ,2018, 塔楼,127.8,广州
https://gz.lianjia.com/ershoufang/108406044735.html,沙和路    -  沙河 ,3室1厅 ,74, 东南 , 简装 , 低楼层(共7层)  ,暂无数据, 塔楼,116,广州
https://gz.lianjia.com/ershoufang/108405688020.html,仓边路35号大院    -  公园前 ,3室1厅 ,111, 南 , 其他 , 低楼层(共9层) ,1990, 塔楼,497,广州
https://gz.lianjia.com/ershoufang/108406146363.html,汇美西苑    -  同德围 ,2室1厅 ,64, 南 北 , 简装 , 高楼层(共9层) ,1998, 塔楼,113,广州
https://gz.lianjia.com/ershoufang/108406159899.html,金沙湾花园    -  沙湾 ,3室1厅 ,81, 西南 , 精装 , 高楼层(共7层) ,2007, 塔楼,129,广州
https://gz.lianjia.com/ershoufang/108406389459.html,机电宿舍    -  同和 ,2室1厅 ,51, 南 , 精装 , 低楼层(共9层) ,1999, 塔楼,100,广州
https://gz.lianjia.com/ershoufang/108406492681.html,西福蓝湾    -  朱村 ,4室2厅 ,138, 南 北 , 毛坯 , 中楼层(共26层) ,2017, 板塔结合,137,广州
https://gz.lianjia.com/ershoufang/108404404611.html,新都盛世名门宏城汇    -  白江 ,1室1厅 ,35, 西南 , 精装 , 低楼层(共15层) ,2012, 塔楼,52,广州
https://gz.lianjia.com/ershoufang/108405822457.html,桂花路    -  桂花岗 ,1室1厅 ,30, 南 , 其他 , 低楼层(共9层)  ,暂无数据, 塔楼,65,广州
https://gz.lianjia.com/ershoufang/108405775189.html,城启荔港南湾    -  南岸路 ,3室1厅 ,75, 东北 , 其他 , 高楼层(共28层) ,2008, 塔楼,268,广州
https://gz.lianjia.com/ershoufang/108405259913.html,佰利山    -  雅居乐 ,4室2厅 ,170, 南 , 精装 , 30层 ,2010, 塔楼,520,广州
https://gz.lianjia.com/ershoufang/108405012571.html,江南雅居    -  昌岗 ,3室1厅 ,93, 南 , 精装 , 中楼层(共9层) ,1997, 塔楼,280,广州
https://gz.lianjia.com/ershoufang/108406144433.html,光华大厦    -  体育中心 ,2室1厅 ,87, 东北 , 简装 , 中楼层(共21层) ,2000, 板塔结合,398,广州
https://gz.lianjia.com/ershoufang/108406174010.html,荷景花园二区    -  沙湾 ,2室1厅 ,66, 南 , 精装 , 中楼层(共6层)  ,暂无数据, 板楼,106,广州
https://gz.lianjia.com/ershoufang/108406395769.html,西城花园    -  市桥 ,3室1厅 ,85, 南 , 精装 , 高楼层(共7层) ,1997, 塔楼,135,广州
https://gz.lianjia.com/ershoufang/108406410876.html,景泰新村    -  景泰 ,2室1厅 ,53, 西北 , 简装 , 中楼层(共8层) ,1990, 塔楼,128,广州
https://gz.lianjia.com/ershoufang/108406395995.html,周门小区周门街    -  周门 ,3室1厅 ,48, 北 , 精装 , 中楼层(共9层) ,1998, 平房,188,广州
https://gz.lianjia.com/ershoufang/108405887731.html,佳兆业城市广场    -  南岗 ,2室2厅 ,51, 东北 , 精装 , 高楼层(共21层) ,2021, 塔楼,57,广州
https://gz.lianjia.com/ershoufang/108406523640.html,华侨城(番禺)    -  市桥 ,3室1厅 ,113, 西 , 简装 , 低楼层(共13层) ,1996, 板楼,168,广州
https://gz.lianjia.com/ershoufang/108404404611.html,新都盛世名门宏城汇    -  白江 ,1室1厅 ,35, 西南 , 精装 , 低楼层(共15层) ,2012, 塔楼,52,广州
https://gz.lianjia.com/ershoufang/108406416230.html,保利汇海花园    -  金沙洲 ,2室1厅 ,75, 西北 , 精装 , 中楼层(共26层) ,2010, 塔楼,175,广州
https://gz.lianjia.com/ershoufang/108402907472.html,碧桂园凤凰城凤馨苑    -  凤凰城 ,3室2厅 ,97, 北 , 简装 , 低楼层(共11层) ,2002, 塔楼,148,广州
https://gz.lianjia.com/ershoufang/108406503792.html,新福港鼎峰    -  科学城 ,3室1厅 ,86, 南 北 , 其他 , 高楼层(共13层)  ,暂无数据, 塔楼,388,广州
https://gz.lianjia.com/ershoufang/108406526169.html,宏康花园宏康和园    -  开发东区 ,2室2厅 ,73, 南 , 精装 , 低楼层(共15层) ,2007, 塔楼,110,广州
https://gz.lianjia.com/ershoufang/108406432506.html,大华东郡府    -  朱村 ,3室2厅 ,78, 北 , 精装 , 中楼层(共33层)  ,暂无数据, 板塔结合,85,广州
https://gz.lianjia.com/ershoufang/108404331654.html,南沙珠江湾    -  南沙湾 ,3室2厅 ,118, 南 , 精装 , 中楼层(共32层) ,2015, 板塔结合,175,广州
https://gz.lianjia.com/ershoufang/108405276693.html,鑫润花园    -  市桥北 ,4室2厅 ,190, 东南 , 简装 , 低楼层(共7层) ,2002, 塔楼,245,广州
https://gz.lianjia.com/ershoufang/108406188319.html,实地蔷薇国际    -  荔城西区 ,4室2厅 ,137, 南 北 , 精装 , 低楼层(共31层)  ,暂无数据, 板楼,138,广州
https://gz.lianjia.com/ershoufang/108405724683.html,万科云城米酷    -  智慧城 ,1室1厅 ,24, 北 , 精装 , 中楼层(共12层) ,2017, 塔楼,51,广州
https://gz.lianjia.com/ershoufang/108405989970.html,金碧御水山庄    -  狮岭镇 ,4室2厅 ,160, 南 , 精装 , 低楼层(共18层) ,2006, 塔楼,90,广州
https://gz.lianjia.com/ershoufang/108405822969.html,环翠园    -  南岸路 ,1室1厅 ,34, 南 北 , 简装 , 高楼层(共9层)  ,暂无数据, 塔楼,56,广州
https://gz.lianjia.com/ershoufang/108404217088.html,富力碧涛湾    -  罗冲围 ,3室2厅 ,124, 西北 东北 , 简装 , 高楼层(共6层) ,2003, 塔楼,295,广州
https://gz.lianjia.com/ershoufang/108406017202.html,文德广场    -  越秀南 ,4室2厅 ,91, 东南 北 , 精装 , 中楼层(共29层) ,2000, 塔楼,538,广州
https://gz.lianjia.com/ershoufang/108406393016.html,万科尚城御府    -  南岗 ,3室1厅 ,43, 南 , 精装 , 19层 ,2018, 板楼,71,广州
https://gz.lianjia.com/ershoufang/108406447124.html,祥华阁    -  黄石 ,2室1厅 ,49, 南 , 精装 , 中楼层(共9层) ,2009, 塔楼,105,广州
https://gz.lianjia.com/ershoufang/108406218790.html,六运小区    -  天河南 ,2室1厅 ,74, 东南 , 其他 , 中楼层(共8层) ,1993, 塔楼,346,广州
https://gz.lianjia.com/ershoufang/108406328309.html,越秀保利爱特城    -  香雪 ,4室2厅 ,128, 西南 , 其他 , 高楼层(共33层)  ,暂无数据, 塔楼,245,广州
https://gz.lianjia.com/ershoufang/108406042333.html,康乐园    -  市桥 ,3室2厅 ,110, 南 , 精装 , 高楼层(共7层) ,1994, 塔楼,200,广州
https://gz.lianjia.com/ershoufang/108406060424.html,南沙保利城    -  黄阁 ,3室1厅 ,89, 东南 , 精装 , 中楼层(共31层)  ,暂无数据, 塔楼,123,广州
https://gz.lianjia.com/ershoufang/108404939454.html,金润大厦    -  天润路 ,2室2厅 ,72, 东 , 精装 , 中楼层(共31层) ,2005, 塔楼,395,广州
https://gz.lianjia.com/ershoufang/108404263350.html,富力环市西苑    -  西村 ,2室1厅 ,69, 南 , 精装 , 高楼层(共15层) ,2000, 塔楼,298,广州
https://gz.lianjia.com/ershoufang/108406418555.html,翡翠绿洲森林半岛    -  凤凰城 ,2室1厅 ,73, 南 北 , 其他 , 低楼层(共11层) ,2011, 塔楼,137,广州
https://gz.lianjia.com/ershoufang/108405684199.html,晴海岸    -  南沙湾 ,3室2厅 ,87, 东南 , 其他 , 低楼层(共22层) ,2015, 塔楼,129.8,广州
https://gz.lianjia.com/ershoufang/108406499344.html,富庭雅园北区    -  石碁 ,2室1厅 ,67, 北 , 简装 , 低楼层(共7层)  ,暂无数据, 暂无数据,110,广州
https://gz.lianjia.com/ershoufang/108406212144.html,花语水岸    -  大坦沙 ,3室1厅 ,121, 东南 南 , 精装 , 26层 ,2015, 塔楼,439,广州
https://gz.lianjia.com/ershoufang/108404101601.html,广晟圣淘沙    -  进港大道 ,2室1厅 ,71, 南 , 毛坯 , 中楼层(共18层) ,2017, 塔楼,89,广州
https://gz.lianjia.com/ershoufang/108404351464.html,恒大山水城    -  中新镇 ,2室2厅 ,80, 南 , 精装 , 高楼层(共18层) ,2012, 板塔结合,78,广州
https://gz.lianjia.com/ershoufang/108405972411.html,尚东阳光    -  沙村 ,3室2厅 ,106, 南 北 , 毛坯 , 30层 ,2011, 塔楼,145,广州
https://gz.lianjia.com/ershoufang/108402325801.html,富力城北区    -  夏茅 ,3室2厅 ,95, 北 , 简装 , 低楼层(共12层) ,2008, 塔楼,185,广州
https://gz.lianjia.com/ershoufang/108406218790.html,六运小区    -  天河南 ,2室1厅 ,74, 东南 , 其他 , 中楼层(共8层) ,1993, 塔楼,346,广州
https://gz.lianjia.com/ershoufang/108406017202.html,文德广场    -  越秀南 ,4室2厅 ,91, 东南 北 , 精装 , 中楼层(共29层) ,2000, 塔楼,538,广州
https://gz.lianjia.com/ershoufang/108405822969.html,环翠园    -  南岸路 ,1室1厅 ,34, 南 北 , 简装 , 高楼层(共9层)  ,暂无数据, 塔楼,56,广州
https://gz.lianjia.com/ershoufang/108406328309.html,越秀保利爱特城    -  香雪 ,4室2厅 ,128, 西南 , 其他 , 高楼层(共33层)  ,暂无数据, 塔楼,245,广州
https://gz.lianjia.com/ershoufang/108406439810.html,粤兴苑    -  铁路西 ,3室2厅 ,83, 南 北 , 其他 , 低楼层(共7层)  ,暂无数据, 塔楼,100,广州
https://gz.lianjia.com/ershoufang/108405612031.html,紫来居    -  白云大道南 ,4室2厅 ,140, 东南 , 精装 , 低楼层(共11层) ,2005, 塔楼,445,广州
https://gz.lianjia.com/ershoufang/108406165906.html,保利东江首府    -  新塘南 ,3室2厅 ,131, 南 , 精装 , 高楼层(共39层) ,2015, 塔楼,198,广州
https://gz.lianjia.com/ershoufang/108406394818.html,江南大道中    -  江南大道中 ,1室1厅 ,38, 东 西 , 毛坯 , 中楼层(共6层)  ,暂无数据, 板楼,86,广州
https://gz.lianjia.com/ershoufang/108402325801.html,富力城北区    -  夏茅 ,3室2厅 ,95, 北 , 简装 , 低楼层(共12层) ,2008, 塔楼,185,广州
https://gz.lianjia.com/ershoufang/108405972411.html,尚东阳光    -  沙村 ,3室2厅 ,106, 南 北 , 毛坯 , 30层 ,2011, 塔楼,145,广州
https://gz.lianjia.com/ershoufang/108406422146.html,富庭华园    -  大石 ,3室1厅 ,88, 东 西 , 简装 , 低楼层(共7层) ,2002, 板塔结合,200,广州
https://gz.lianjia.com/ershoufang/108404503792.html,时代中国时代天韵    -  知识城 ,3室1厅 ,117, 东南 , 精装 , 低楼层(共23层) ,2018, 平房,245,广州
https://gz.lianjia.com/ershoufang/108405173113.html,农林上路三横路    -  东山口 ,2室1厅 ,73, 南 北 , 精装 , 低楼层(共6层)  ,暂无数据, 板楼,485,广州
https://gz.lianjia.com/ershoufang/108404363201.html,晓港雅筑    -  昌岗 ,2室1厅 ,46, 东 南 西 , 精装 , 高楼层(共25层) ,2006, 塔楼,175,广州
https://gz.lianjia.com/ershoufang/108405277091.html,滨江东路(海珠)    -  滨江中 ,3室1厅 ,88, 南 , 精装 , 高楼层(共5层)  ,暂无数据, 板楼,298,广州
https://gz.lianjia.com/ershoufang/108404699749.html,太阳城巧克力    -  永宁 ,3室1厅 ,99, 南 , 毛坯 , 高楼层(共18层)  ,暂无数据, 塔楼,70,广州
https://gz.lianjia.com/ershoufang/108406525285.html,万科府前一号    -  南沙区府 ,2室2厅 ,77, 西 , 精装 , 中楼层(共18层) ,2014, 板楼,126,广州
https://gz.lianjia.com/ershoufang/108406507521.html,豪利花园    -  镜湖大道 ,3室1厅 ,130, 南 , 精装 , 低楼层(共15层) ,2008, 塔楼,157,广州
https://gz.lianjia.com/ershoufang/108406465627.html,绿地城泊语湾    -  知识城 ,3室2厅 ,84, 北 , 精装 , 中楼层(共33层) ,2017, 板塔结合,150,广州
https://gz.lianjia.com/ershoufang/108406490028.html,尚东阳光    -  沙村 ,3室1厅 ,107, 南 , 精装 , 中楼层(共30层) ,2016, 塔楼,160,广州
https://gz.lianjia.com/ershoufang/108406267294.html,金碧湾    -  工业大道北 ,2室1厅 ,56, 南 , 简装 , 低楼层(共11层) ,2005, 塔楼,315,广州
https://gz.lianjia.com/ershoufang/108406446336.html,东翠花园    -  东晓路 ,3室2厅 ,105, 东 , 简装 , 中楼层(共12层) ,2003, 塔楼,468,广州
https://gz.lianjia.com/ershoufang/108405652111.html,海怡花园    -  厦滘 ,1室1厅 ,58, 西南 , 精装 , 低楼层(共15层)  ,暂无数据, 塔楼,135,广州
https://gz.lianjia.com/ershoufang/108406433490.html,祈福天龙苑    -  铁路西 ,2室2厅 ,77, 北 , 精装 , 高楼层(共27层) ,2014, 塔楼,83,广州
https://gz.lianjia.com/ershoufang/108404082589.html,锦绣半山御景    -  荔城西区 ,3室2厅 ,94, 北 , 其他 , 中楼层(共14层) ,2012, 塔楼,73,广州
https://gz.lianjia.com/ershoufang/108406288332.html,粤兴苑    -  铁路西 ,3室2厅 ,91, 北 , 精装 , 中楼层(共8层) ,2006, 塔楼,83,广州
https://gz.lianjia.com/ershoufang/108406439959.html,华南理工大学宿舍南秀村    -  五山 ,3室2厅 ,86, 东南 , 简装 , 中楼层(共8层) ,2003, 塔楼,450,广州
https://gz.lianjia.com/ershoufang/108406237291.html,江南雅居    -  昌岗 ,1室1厅 ,36, 北 , 其他 , 高楼层(共9层) ,1997, 塔楼,95,广州
https://gz.lianjia.com/ershoufang/108405067374.html,富力金港城东区    -  花东镇 ,2室1厅 ,82, 北 , 精装 , 高楼层(共18层) ,2013, 塔楼,69,广州
https://gz.lianjia.com/ershoufang/108405993663.html,万科城市之光F区    -  黄埔区府 ,3室2厅 ,89, 北 , 简装 , 高楼层(共33层)  ,暂无数据, 塔楼,420,广州
https://gz.lianjia.com/ershoufang/108404791605.html,学府南苑    -  秀全街 ,3室2厅 ,110, 南 , 简装 , 低楼层(共18层) ,2011, 塔楼,116,广州
https://gz.lianjia.com/ershoufang/108406350912.html,嘉逸花园    -  粤垦 ,1室1厅 ,43, 南 , 简装 , 中楼层(共10层) ,2001, 塔楼,106,广州
https://gz.lianjia.com/ershoufang/108405917222.html,时代香海彼岸    -  南沙湾 ,3室1厅 ,89, 南 , 精装 , 中楼层(共26层)  ,暂无数据, 暂无数据,123,广州
https://gz.lianjia.com/ershoufang/108404699749.html,太阳城巧克力    -  永宁 ,3室1厅 ,99, 南 , 毛坯 , 高楼层(共18层)  ,暂无数据, 塔楼,70,广州
https://gz.lianjia.com/ershoufang/108405277091.html,滨江东路(海珠)    -  滨江中 ,3室1厅 ,88, 南 , 精装 , 高楼层(共5层)  ,暂无数据, 板楼,298,广州
https://gz.lianjia.com/ershoufang/108406465627.html,绿地城泊语湾    -  知识城 ,3室2厅 ,84, 北 , 精装 , 中楼层(共33层) ,2017, 板塔结合,150,广州
https://gz.lianjia.com/ershoufang/108406490028.html,尚东阳光    -  沙村 ,3室1厅 ,107, 南 , 精装 , 中楼层(共30层) ,2016, 塔楼,160,广州
https://gz.lianjia.com/ershoufang/108406267294.html,金碧湾    -  工业大道北 ,2室1厅 ,56, 南 , 简装 , 低楼层(共11层) ,2005, 塔楼,315,广州
https://gz.lianjia.com/ershoufang/108402892463.html,尚东阳光    -  沙村 ,2室2厅 ,86, 南 北 , 毛坯 , 中楼层(共30层)  ,暂无数据, 塔楼,110,广州
https://gz.lianjia.com/ershoufang/108405652111.html,海怡花园    -  厦滘 ,1室1厅 ,58, 西南 , 精装 , 低楼层(共15层)  ,暂无数据, 塔楼,135,广州
https://gz.lianjia.com/ershoufang/108406237291.html,江南雅居    -  昌岗 ,1室1厅 ,36, 北 , 其他 , 高楼层(共9层) ,1997, 塔楼,95,广州
https://gz.lianjia.com/ershoufang/108406433490.html,祈福天龙苑    -  铁路西 ,2室2厅 ,77, 北 , 精装 , 高楼层(共27层) ,2014, 塔楼,83,广州
https://gz.lianjia.com/ershoufang/108406525285.html,万科府前一号    -  南沙区府 ,2室2厅 ,77, 西 , 精装 , 中楼层(共18层) ,2014, 板楼,126,广州
https://gz.lianjia.com/ershoufang/108404078513.html,西福蓝湾    -  朱村 ,3室2厅 ,97, 南 , 精装 , 低楼层(共25层) ,2017, 板塔结合,90,广州
https://gz.lianjia.com/ershoufang/108406446336.html,东翠花园    -  东晓路 ,3室2厅 ,105, 东 , 简装 , 中楼层(共12层) ,2003, 塔楼,468,广州
https://gz.lianjia.com/ershoufang/108406507521.html,豪利花园    -  镜湖大道 ,3室1厅 ,130, 南 , 精装 , 低楼层(共15层) ,2008, 塔楼,157,广州
https://gz.lianjia.com/ershoufang/108403345592.html,保利江岸花园    -  金沙洲 ,3室2厅 ,96, 南 北 , 精装 , 33层 ,2010, 塔楼,279,广州
https://gz.lianjia.com/ershoufang/108404842433.html,万科云城米酷    -  智慧城 ,1室1厅 ,18, 南 , 精装 , 低楼层(共18层) ,2017, 塔楼,30,广州
https://gz.lianjia.com/ershoufang/108406006949.html,磨碟沙花苑    -  磨碟沙 ,3室2厅 ,125, 南 北 , 其他 , 中楼层(共26层) ,2017, 塔楼,660,广州
https://gz.lianjia.com/ershoufang/108406439959.html,华南理工大学宿舍南秀村    -  五山 ,3室2厅 ,86, 东南 , 简装 , 中楼层(共8层) ,2003, 塔楼,450,广州
https://gz.lianjia.com/ershoufang/108406089889.html,群星新邨    -  白江 ,3室2厅 ,85, 南 , 简装 , 高楼层(共17层)  ,暂无数据, 塔楼,105,广州
https://gz.lianjia.com/ershoufang/108405067374.html,富力金港城东区    -  花东镇 ,2室1厅 ,82, 北 , 精装 , 高楼层(共18层) ,2013, 塔楼,69,广州
https://gz.lianjia.com/ershoufang/108405685018.html,新塘新世界花园    -  沙村 ,5室1厅 ,174, 北 , 简装 , 低楼层(共7层)  ,暂无数据, 塔楼,188,广州
https://gz.lianjia.com/ershoufang/108406523170.html,中怡城市花园    -  林和 ,3室2厅 ,128, 南 , 其他 , 高楼层(共32层) ,2004, 板塔结合,1168,广州
https://gz.lianjia.com/ershoufang/108406273504.html,万科幸福誉    -  知识城 ,3室1厅 ,97, 东南 , 精装 , 中楼层(共34层) ,2014, 塔楼,188,广州
https://gz.lianjia.com/ershoufang/108406244596.html,新光百德广场    -  太平镇 ,1室1厅 ,44, 南 , 精装 , 高楼层(共16层) ,2014, 塔楼,20,广州
https://gz.lianjia.com/ershoufang/108406156836.html,倚云居    -  祈福新村 ,3室2厅 ,103, 南 , 精装 , 低楼层(共23层) ,2004, 塔楼,233,广州
https://gz.lianjia.com/ershoufang/108405869375.html,亚运城天韵    -  亚运城 ,3室2厅 ,102, 南 , 精装 , 中楼层(共50层) ,2022, 塔楼,248,广州
https://gz.lianjia.com/ershoufang/108406496479.html,品秀星图    -  新塘北 ,3室2厅 ,99, 南 , 精装 , 中楼层(共33层)  ,暂无数据, 塔楼,220,广州
https://gz.lianjia.com/ershoufang/108404558922.html,金碧新城    -  石井 ,2室2厅 ,62, 西南 , 简装 , 高楼层(共32层) ,2006, 塔楼,170,广州
https://gz.lianjia.com/ershoufang/108405024314.html,雪域澜庭A2区    -  花城街 ,3室2厅 ,98, 南 , 毛坯 , 低楼层(共33层) ,2018, 塔楼,170,广州
https://gz.lianjia.com/ershoufang/108401177528.html,新塘新世界花园嘉华苑    -  沙村 ,2室2厅 ,82, 北 , 简装 , 低楼层(共7层) ,2003, 塔楼,77,广州
https://gz.lianjia.com/ershoufang/108405841955.html,尚东嘉御    -  市桥 ,3室2厅 ,87, 南 北 , 毛坯 , 中楼层(共31层)  ,暂无数据, 塔楼,145,广州
https://gz.lianjia.com/ershoufang/108406164929.html,合汇学府名郡    -  白江 ,3室2厅 ,96, 北 , 精装 , 高楼层(共32层) ,2017, 塔楼,127,广州
https://gz.lianjia.com/ershoufang/108403982610.html,锦绣银苑    -  白江 ,2室2厅 ,82, 北 , 毛坯 , 中楼层(共19层) ,2007, 塔楼,75,广州
https://gz.lianjia.com/ershoufang/108405827805.html,广州敏捷绿湖首府    -  石滩镇 ,3室2厅 ,90, 东北 , 其他 , 中楼层(共33层)  ,暂无数据, 塔楼,84,广州
https://gz.lianjia.com/ershoufang/108406395088.html,万科里享家    -  黄埔永和 ,3室2厅 ,92, 南 , 精装 , 低楼层(共34层) ,2017, 塔楼,130,广州
https://gz.lianjia.com/ershoufang/108405637258.html,万科南方公元    -  黄阁 ,4室1厅 ,95, 北 , 简装 , 高楼层(共27层) ,2017, 塔楼,140,广州
