房屋信息链接,房屋地址,户型,房屋面积,朝向,装修,楼层,年份,房屋类型,价格,城市
https://xa.lianjia.com/ershoufang/101125151364.html,鹏润悦秀城    -  长安 ,1室1厅 ,39, 南 , 精装 , 高楼层(共23层)  ,暂无数据, 板塔结合,35,西安
https://xa.lianjia.com/ershoufang/101127269623.html,蓝光公园华府一期     -  西咸 ,4室2厅 ,140, 南 北 , 毛坯 , 8层  ,暂无数据, 板楼,176.5,西安
https://xa.lianjia.com/ershoufang/101127488002.html,西市佳园    -  城西 ,1室1厅 ,43, 北 , 其他 , 中楼层(共34层)  ,暂无数据, 板塔结合,46,西安
https://xa.lianjia.com/ershoufang/101126817302.html,中南春溪集    -  高陵 ,3室1厅 ,126, 南 北 , 简装 , 低楼层(共33层)  ,暂无数据, 板楼,125,西安
https://xa.lianjia.com/ershoufang/101124057895.html,航天小区    -  长安 ,2室1厅 ,70, 南 北 , 简装 , 中楼层(共6层)  ,暂无数据, 板楼,63,西安
https://xa.lianjia.com/ershoufang/101126044451.html,紫薇西棠南区    -  城西 ,3室2厅 ,122, 南 北 , 精装 , 低楼层(共33层)  ,暂无数据, 暂无数据,175,西安
https://xa.lianjia.com/ershoufang/101126090301.html,车城温泉花园    -  高陵 ,3室2厅 ,95, 南 , 精装 , 6层  ,暂无数据, 板塔结合,66,西安
https://xa.lianjia.com/ershoufang/101126082376.html,中航华府    -  城西 ,4室2厅 ,128, 南 北 , 精装 , 中楼层(共34层)  ,暂无数据, 板楼,219,西安
https://xa.lianjia.com/ershoufang/101124057895.html,航天小区    -  长安 ,2室1厅 ,70, 南 北 , 简装 , 中楼层(共6层)  ,暂无数据, 板楼,63,西安
https://xa.lianjia.com/ershoufang/101124393243.html,启航029小区    -  城南 ,3室2厅 ,139, 南 北 , 简装 , 高楼层(共30层)  ,暂无数据, 板楼,139,西安
https://xa.lianjia.com/ershoufang/101121837394.html,凤凰城    -  西咸 ,2室2厅 ,96, 南 北 , 简装 , 中楼层(共6层)  ,暂无数据, 板塔结合,89,西安
https://xa.lianjia.com/ershoufang/101126817302.html,中南春溪集    -  高陵 ,3室1厅 ,126, 南 北 , 简装 , 低楼层(共33层)  ,暂无数据, 板楼,125,西安
https://xa.lianjia.com/ershoufang/101124900526.html,山水美树    -  长安 ,3室1厅 ,131, 南 北 , 毛坯 , 中楼层(共11层)  ,暂无数据, 板楼,240,西安
https://xa.lianjia.com/ershoufang/101120245129.html,宏府麒麟山    -  城西 ,2室2厅 ,75, 东北 , 精装 , 中楼层(共33层)  ,暂无数据, 板塔结合,99,西安
https://xa.lianjia.com/ershoufang/101120063315.html,华清学府城    -  安装四处 ,2室1厅 ,97, 北 南 , 其他 , 中楼层(共7层)  ,暂无数据, 板楼,88,西安
https://xa.lianjia.com/ershoufang/101125350317.html,兴水苑    -  长安 ,3室2厅 ,126, 南 北 , 精装 , 低楼层(共7层)  ,暂无数据, 板楼,109,西安
https://xa.lianjia.com/ershoufang/101111599326.html,白桦林家愿    -  高陵 ,3室2厅 ,123, 南 北 , 毛坯 , 低楼层(共27层)  ,暂无数据, 板塔结合,77,西安
https://xa.lianjia.com/ershoufang/101120171679.html,普华熙岸    -  纺织城 ,3室2厅 ,117, 南 , 其他 , 低楼层(共33层)  ,暂无数据, 板塔结合,165,西安
https://xa.lianjia.com/ershoufang/101125153790.html,新城悦隽公园里    -  高陵 ,3室2厅 ,117, 南 , 精装 , 高楼层(共34层)  ,暂无数据, 板楼,100,西安
https://xa.lianjia.com/ershoufang/101127537698.html,万科棉花公寓    -  长安 ,1室1厅 ,44, 东 , 精装 , 低楼层(共28层)  ,暂无数据, 塔楼,35,西安
https://xa.lianjia.com/ershoufang/101122168818.html,红星紫御半山    -  长安 ,3室2厅 ,119, 南 北 , 毛坯 , 低楼层(共33层)  ,暂无数据, 板楼,153,西安
https://xa.lianjia.com/ershoufang/101122004702.html,紫薇田园都市H区    -  紫薇田园都市 ,3室2厅 ,120, 北 南 , 简装 , 低楼层(共12层)  ,暂无数据, 板楼,263,西安
https://xa.lianjia.com/ershoufang/101123560814.html,泾渭明珠小区    -  高陵 ,1室1厅 ,24, 西 , 简装 , 低楼层(共12层)  ,暂无数据, 板塔结合,17.5,西安
https://xa.lianjia.com/ershoufang/101125675911.html,公园人家    -  城东 ,2室1厅 ,63, 西 , 其他 , 中楼层(共34层)  ,暂无数据, 板塔结合,85,西安
https://xa.lianjia.com/ershoufang/101122763643.html,恒大雅苑    -  高陵 ,3室2厅 ,128, 南 北 , 精装 , 低楼层(共33层)  ,暂无数据, 板塔结合,97,西安
https://xa.lianjia.com/ershoufang/101121068497.html,阳光台    -  城西 ,2室2厅 ,86, 南 , 精装 , 低楼层(共33层)  ,暂无数据, 板塔结合,115,西安
https://xa.lianjia.com/ershoufang/101126235636.html,黄金嘉园    -  唐延路 ,3室2厅 ,140, 东 南 北 , 精装 , 中楼层(共32层)  ,暂无数据, 塔楼,169,西安
https://xa.lianjia.com/ershoufang/101122409824.html,当代·嘉宝公园悦MOMA    -  城西 ,2室2厅 ,77, 南 北 , 毛坯 , 中楼层(共28层)  ,暂无数据, 板楼,90,西安
https://xa.lianjia.com/ershoufang/101121549894.html,陆港滨海湾    -  国际港务区 ,3室1厅 ,107, 南 北 , 其他 , 低楼层(共31层)  ,暂无数据, 板塔结合,111,西安
https://xa.lianjia.com/ershoufang/101126024107.html,高科绿水东城六期    -  纺织城 ,2室2厅 ,82, 南 , 精装 , 低楼层(共18层)  ,暂无数据, 板楼,102,西安
https://xa.lianjia.com/ershoufang/101127453802.html,万科新地城    -  城南 ,2室2厅 ,92, 南 北 , 其他 , 中楼层(共30层)  ,暂无数据, 板塔结合,189,西安
https://xa.lianjia.com/ershoufang/101126518738.html,海伦国际三期    -  曲江 ,3室2厅 ,109, 南 , 其他 , 中楼层(共25层)  ,暂无数据, 板塔结合,175,西安
https://xa.lianjia.com/ershoufang/101125907608.html,中海悦墅    -  广泰门 ,3室2厅 ,110, 南 北 , 精装 , 低楼层(共33层)  ,暂无数据, 板塔结合,185,西安
https://xa.lianjia.com/ershoufang/101125861793.html,中陕核工业集团二一一小区    -  世博园 ,2室1厅 ,64, 南 , 简装 , 中楼层(共6层)  ,暂无数据, 暂无数据,39,西安
https://xa.lianjia.com/ershoufang/101125546991.html,中华世纪城    -  唐延路 ,1室0厅 ,33, 北 , 简装 , 中楼层(共22层)  ,暂无数据, 塔楼,49,西安
https://xa.lianjia.com/ershoufang/101127254291.html,吉源美郡    -  长安 ,3室1厅 ,130, 南 北 , 简装 , 中楼层(共7层)  ,暂无数据, 板塔结合,139,西安
https://xa.lianjia.com/ershoufang/101117315780.html,恒大绿洲    -  安装四处 ,2室2厅 ,91, 南 , 其他 , 中楼层(共11层)  ,暂无数据, 板塔结合,120,西安
https://xa.lianjia.com/ershoufang/101124040929.html,金泰经开花城    -  草滩 ,3室2厅 ,106, 南 北 , 精装 , 高楼层(共27层)  ,暂无数据, 板楼,149,西安
https://xa.lianjia.com/ershoufang/101127145805.html,金地西沣公元二期    -  雁南 ,3室1厅 ,91, 南 北 , 精装 , 中楼层(共34层)  ,暂无数据, 板塔结合,180,西安
https://xa.lianjia.com/ershoufang/101112975877.html,文化小区    -  城东 ,1室1厅 ,45, 南 , 其他 , 中楼层(共7层)  ,暂无数据, 板楼,42,西安
https://xa.lianjia.com/ershoufang/101122581731.html,恒大城    -  城西 ,3室2厅 ,127, 南 北 , 精装 , 中楼层(共18层)  ,暂无数据, 板塔结合,185,西安
https://xa.lianjia.com/ershoufang/101127455257.html,龙记国会山    -  经开北 ,2室1厅 ,91, 南 西南 , 精装 , 高楼层(共34层)  ,暂无数据, 板塔结合,85,西安
https://xa.lianjia.com/ershoufang/101127317344.html,灞电一区    -  半坡立交 ,3室2厅 ,94, 南 北 , 简装 , 中楼层(共6层)  ,暂无数据, 板塔结合,72,西安
https://xa.lianjia.com/ershoufang/101124977720.html,华远海蓝城六期    -  广泰门 ,2室1厅 ,91, 西南 , 精装 , 中楼层(共34层)  ,暂无数据, 板塔结合,132,西安
https://xa.lianjia.com/ershoufang/101123979562.html,帝标大厦    -  城东 ,3室2厅 ,191, 西 , 毛坯 , 中楼层(共29层)  ,暂无数据, 板塔结合,117,西安
https://xa.lianjia.com/ershoufang/101126912887.html,华怡园    -  高新四路 ,2室1厅 ,67, 南 北 , 简装 , 中楼层(共7层)  ,暂无数据, 板楼,150,西安
https://xa.lianjia.com/ershoufang/101125169969.html,绿城西安全运村芳菲郡    -  国际港务区 ,3室2厅 ,99, 南 , 精装 , 33层  ,暂无数据, 板楼,239,西安
https://xa.lianjia.com/ershoufang/101127024646.html,龙湖紫宸北区（一期）    -  城南 ,4室1厅 ,129, 南 北 , 其他 , 低楼层(共33层)  ,暂无数据, 板楼,258,西安
https://xa.lianjia.com/ershoufang/101125720642.html,国润城    -  西咸 ,3室2厅 ,92, 南 北 , 其他 , 中楼层(共34层)  ,暂无数据, 板塔结合,102,西安
https://xa.lianjia.com/ershoufang/101125966578.html,西北大学桃园校区住宅区    -  高新四路 ,3室1厅 ,100, 南 北 , 其他 , 中楼层(共7层)  ,暂无数据, 板楼,98,西安
https://xa.lianjia.com/ershoufang/101126887391.html,广丰花园    -  城北 ,3室1厅 ,123, 南 北 , 简装 , 中楼层(共29层)  ,暂无数据, 塔楼,109.5,西安
https://xa.lianjia.com/ershoufang/101127096817.html,阳光城上林府    -  西咸 ,3室2厅 ,117, 东南 , 精装 , 高楼层(共33层)  ,暂无数据, 板塔结合,145,西安
https://xa.lianjia.com/ershoufang/101127270017.html,奥林匹克花园圣西罗    -  西咸 ,3室2厅 ,93, 西南 , 精装 , 低楼层(共33层)  ,暂无数据, 板楼,110,西安
https://xa.lianjia.com/ershoufang/101120149062.html,忆江南    -  长安 ,2室2厅 ,88, 东 北 , 简装 , 低楼层(共27层)  ,暂无数据, 板塔结合,98,西安
https://xa.lianjia.com/ershoufang/101121240886.html,阳光城翡丽花园    -  曲江 ,3室2厅 ,109, 南 北 , 其他 , 20层  ,暂无数据, 板楼,280,西安
https://xa.lianjia.com/ershoufang/101118465862.html,鸿基新城祥园    -  鱼化寨 ,3室2厅 ,129, 南 , 精装 , 11层  ,暂无数据, 板塔结合,169,西安
https://xa.lianjia.com/ershoufang/101126939437.html,隆源国际城B区    -  北客站 ,3室2厅 ,89, 南 , 精装 , 低楼层(共18层)  ,暂无数据, 板塔结合,116,西安
https://xa.lianjia.com/ershoufang/101126204909.html,魏玛公馆    -  经开北 ,3室1厅 ,87, 南 北 , 其他 , 低楼层(共32层)  ,暂无数据, 板塔结合,188,西安
https://xa.lianjia.com/ershoufang/101127180880.html,山水岭秀南区    -  长安 ,3室2厅 ,136, 南 , 其他 , 中楼层(共18层)  ,暂无数据, 板塔结合,198,西安
https://xa.lianjia.com/ershoufang/101113653265.html,西港雅苑    -  锦业路 ,3室1厅 ,174, 北 南 , 毛坯 , 高楼层(共32层)  ,暂无数据, 板楼,270,西安
https://xa.lianjia.com/ershoufang/101125658313.html,金泰经开花城    -  草滩 ,3室2厅 ,120, 南 北 , 精装 , 高楼层(共17层)  ,暂无数据, 板楼,175,西安
https://xa.lianjia.com/ershoufang/101125041291.html,渭电社区    -  西咸 ,2室1厅 ,54, 南 , 简装 , 中楼层(共5层)  ,暂无数据, 板楼,22,西安
https://xa.lianjia.com/ershoufang/101125528885.html,西港碧水湾    -  国际港务区 ,3室2厅 ,107, 南 北 , 毛坯 , 中楼层(共26层)  ,暂无数据, 板楼,116,西安
https://xa.lianjia.com/ershoufang/101124435776.html,银顶今城    -  临潼 ,3室1厅 ,98, 南 北 , 简装 , 中楼层(共12层)  ,暂无数据, 板楼,99.5,西安
https://xa.lianjia.com/ershoufang/101123737198.html,北曹家巷    -  城内 ,2室1厅 ,82, 南 北 , 简装 , 低楼层(共6层)  ,暂无数据, 暂无数据,98.5,西安
https://xa.lianjia.com/ershoufang/101122210580.html,碧桂园凤凰城·豪园    -  经开北 ,3室2厅 ,109, 南 北 , 精装 , 中楼层(共27层)  ,暂无数据, 板楼,164,西安
https://xa.lianjia.com/ershoufang/101122231139.html,黎明风和庭院    -  城西 ,2室1厅 ,91, 南 , 精装 , 高楼层(共34层)  ,暂无数据, 板塔结合,109,西安
https://xa.lianjia.com/ershoufang/101123431892.html,万象春天一期    -  城南 ,3室1厅 ,114, 东南 , 精装 , 中楼层(共26层)  ,暂无数据, 板塔结合,166,西安
https://xa.lianjia.com/ershoufang/101125775933.html,新城首府    -  雁南 ,3室1厅 ,131, 南 北 , 精装 , 低楼层(共33层)  ,暂无数据, 板塔结合,245,西安
https://xa.lianjia.com/ershoufang/101125568438.html,紫薇田园都市J区    -  紫薇田园都市 ,3室2厅 ,137, 南 北 , 简装 , 高楼层(共6层)  ,暂无数据, 板塔结合,149,西安
https://xa.lianjia.com/ershoufang/101125373947.html,广丰花园    -  城北 ,2室1厅 ,88, 东 , 简装 , 中楼层(共25层)  ,暂无数据, 塔楼,85,西安
https://xa.lianjia.com/ershoufang/101122651455.html,保利心语花园    -  广泰门 ,3室2厅 ,121, 南 北 , 毛坯 , 低楼层(共19层)  ,暂无数据, 板楼,208,西安
https://xa.lianjia.com/ershoufang/101123089227.html,普华浅水湾    -  纺织城 ,4室1厅 ,140, 南 北 , 精装 , 低楼层(共33层)  ,暂无数据, 板塔结合,170,西安
https://xa.lianjia.com/ershoufang/101127069358.html,卧龙巷小区    -  城东 ,2室1厅 ,60, 南 北 , 精装 , 低楼层(共7层)  ,暂无数据, 板楼,62,西安
https://xa.lianjia.com/ershoufang/101127386546.html,天地源枫林绿洲    -  高新三小 ,3室2厅 ,116, 南 北 , 精装 , 10层  ,暂无数据, 板楼,345,西安
https://xa.lianjia.com/ershoufang/101127464435.html,金科天籁城    -  经开南 ,3室2厅 ,102, 南 北 , 精装 , 高楼层(共33层)  ,暂无数据, 板塔结合,168.8,西安
https://xa.lianjia.com/ershoufang/101125200489.html,城市风景夏日景色二期    -  高新六路 ,2室1厅 ,71, 东南 , 简装 , 32层  ,暂无数据, 板塔结合,102,西安
https://xa.lianjia.com/ershoufang/101118574294.html,东方星座    -  城东 ,4室2厅 ,196, 南 , 精装 , 低楼层(共30层)  ,暂无数据, 板塔结合,175,西安
https://xa.lianjia.com/ershoufang/101122451049.html,恒大江湾    -  国际港务区 ,2室2厅 ,86, 南 东 , 其他 , 低楼层(共33层)  ,暂无数据, 板塔结合,108,西安
https://xa.lianjia.com/ershoufang/101125750259.html,西安建筑设计研究院家属院    -  李家村 ,2室1厅 ,73, 南 北 , 简装 , 中楼层(共5层)  ,暂无数据, 板楼,70,西安
https://xa.lianjia.com/ershoufang/101118699287.html,浐灞新城翠园小区    -  纺织城 ,3室1厅 ,106, 南 , 其他 , 高楼层(共12层)  ,暂无数据, 板楼,90,西安
https://xa.lianjia.com/ershoufang/101127233302.html,绿地曲江名城    -  曲江 ,3室2厅 ,110, 南 北 , 毛坯 , 高楼层(共34层)  ,暂无数据, 板楼,165,西安
https://xa.lianjia.com/ershoufang/101127182657.html,暖山西安    -  安装四处 ,3室2厅 ,144, 南 北 , 其他 , 中楼层(共18层)  ,暂无数据, 板楼,158,西安
https://xa.lianjia.com/ershoufang/101123914281.html,苏格兰风笛    -  曲江 ,2室2厅 ,86, 东北 , 其他 , 中楼层(共26层)  ,暂无数据, 塔楼,88,西安
https://xa.lianjia.com/ershoufang/101124484680.html,和信小区    -  城东 ,1室1厅 ,44, 南 , 简装 , 高楼层(共6层)  ,暂无数据, 暂无数据,30,西安
https://xa.lianjia.com/ershoufang/101112756871.html,群贤道九号    -  高新四路 ,1室1厅 ,52, 东南 , 精装 , 中楼层(共30层)  ,暂无数据, 塔楼,71,西安
https://xa.lianjia.com/ershoufang/101127317218.html,天朗大兴郡蔚蓝锦城    -  城西 ,3室1厅 ,98, 东南 , 精装 , 中楼层(共26层)  ,暂无数据, 板塔结合,148,西安
https://xa.lianjia.com/ershoufang/101126473736.html,中通二局家属院    -  城南 ,1室0厅 ,23, 北 , 其他 , 高楼层(共22层)  ,暂无数据, 板楼,25,西安
https://xa.lianjia.com/ershoufang/101126439487.html,德美·万有引俪    -  广泰门 ,3室2厅 ,107, 南 北 , 毛坯 , 中楼层(共18层)  ,暂无数据, 板楼,170,西安
https://xa.lianjia.com/ershoufang/101125981115.html,秦川社区22街坊    -  安装四处 ,3室2厅 ,124, 南 , 简装 , 低楼层(共28层)  ,暂无数据, 板塔结合,105,西安
https://xa.lianjia.com/ershoufang/101124305233.html,铭城国际社区    -  城西 ,2室1厅 ,72, 北 , 精装 , 低楼层(共33层)  ,暂无数据, 板塔结合,96,西安
https://xa.lianjia.com/ershoufang/101127328887.html,高科麓湾国际社区二期    -  雁鸣湖 ,3室1厅 ,107, 南 北 , 毛坯 , 高楼层(共34层)  ,暂无数据, 板楼,146,西安
https://xa.lianjia.com/ershoufang/101127467126.html,老城根·蓝光雍锦世家    -  城西 ,4室2厅 ,141, 南 北 , 精装 , 中楼层(共33层)  ,暂无数据, 板楼,275,西安
https://xa.lianjia.com/ershoufang/101127326352.html,海璟时代    -  经开南 ,2室2厅 ,102, 南 北 , 精装 , 高楼层(共33层)  ,暂无数据, 板塔结合,109,西安
https://xa.lianjia.com/ershoufang/101126197451.html,领秀长安    -  长安 ,2室1厅 ,39, 东 , 简装 , 低楼层(共20层)  ,暂无数据, 板塔结合,68.5,西安
https://xa.lianjia.com/ershoufang/101126216277.html,世融嘉城    -  经开南 ,2室2厅 ,99, 东南 , 其他 , 低楼层(共31层)  ,暂无数据, 塔楼,89,西安
https://xa.lianjia.com/ershoufang/101126544463.html,群星盛唐毓城    -  临潼 ,3室1厅 ,129, 南 北 , 精装 , 中楼层(共18层)  ,暂无数据, 板楼,125,西安
https://xa.lianjia.com/ershoufang/101124492723.html,榕青无界    -  城南 ,2室1厅 ,65, 南 , 其他 , 中楼层(共28层)  ,暂无数据, 塔楼,68,西安
https://xa.lianjia.com/ershoufang/101124206481.html,国润城    -  西咸 ,3室2厅 ,95, 南 , 其他 , 低楼层(共33层)  ,暂无数据, 板塔结合,103.5,西安
https://xa.lianjia.com/ershoufang/101121746990.html,友谊小区    -  李家村 ,3室1厅 ,97, 东 西 , 简装 , 低楼层(共7层)  ,暂无数据, 板楼,75,西安
https://xa.lianjia.com/ershoufang/101126490640.html,大华锦绣前城二三期    -  长安 ,4室2厅 ,145, 南 北 , 毛坯 , 中楼层(共7层)  ,暂无数据, 板楼,272,西安
https://xa.lianjia.com/ershoufang/101125283456.html,和平村小区    -  南稍门 ,1室1厅 ,47, 东 西 , 其他 , 中楼层(共8层)  ,暂无数据, 暂无数据,40,西安
https://xa.lianjia.com/ershoufang/101119760486.html,九溪观澜    -  国际港务区 ,3室2厅 ,100, 南 , 简装 , 中楼层(共32层)  ,暂无数据, 板楼,190,西安
https://xa.lianjia.com/ershoufang/101120963710.html,恒大养生谷    -  长安 ,3室2厅 ,100, 南 北 , 其他 , 高楼层(共17层)  ,暂无数据, 板塔结合,145,西安
https://xa.lianjia.com/ershoufang/101113326175.html,曲江中和府    -  曲江 ,1室1厅 ,61, 南 , 简装 , 中楼层(共12层)  ,暂无数据, 板塔结合,68,西安
https://xa.lianjia.com/ershoufang/101121374839.html,青龙小区    -  城东 ,2室1厅 ,65, 南 北 , 其他 , 中楼层(共7层)  ,暂无数据, 板楼,66,西安
https://xa.lianjia.com/ershoufang/101121435402.html,朗诗雁南栖    -  曲江 ,3室2厅 ,97, 南 北 , 精装 , 中楼层(共33层)  ,暂无数据, 板塔结合,209,西安
https://xa.lianjia.com/ershoufang/101119899832.html,爱尚泾渭    -  高陵 ,2室2厅 ,82, 北 , 精装 , 低楼层(共16层)  ,暂无数据, 板塔结合,32,西安
https://xa.lianjia.com/ershoufang/101126403120.html,海荣豪佳花园    -  经开南 ,1室1厅 ,71, 东南 , 简装 , 中楼层(共25层)  ,暂无数据, 塔楼,73,西安
https://xa.lianjia.com/ershoufang/101126378417.html,水岸花城（花半里御书坊）    -  高陵 ,3室2厅 ,123, 南 北 , 精装 , 中楼层(共26层)  ,暂无数据, 板楼,73.9,西安
https://xa.lianjia.com/ershoufang/101126629819.html,嘉园华府    -  广泰门 ,3室1厅 ,73, 南 西 , 简装 , 低楼层(共18层)  ,暂无数据, 塔楼,115,西安
https://xa.lianjia.com/ershoufang/101124708018.html,嘉园蓝湖九郡    -  高陵 ,3室2厅 ,121, 南 北 , 毛坯 , 中楼层(共30层)  ,暂无数据, 板塔结合,73,西安
https://xa.lianjia.com/ershoufang/101127357731.html,阳光台    -  城西 ,3室2厅 ,132, 南 北 , 其他 , 高楼层(共34层)  ,暂无数据, 板塔结合,178,西安
https://xa.lianjia.com/ershoufang/101127258134.html,高科绿水东城六期    -  纺织城 ,3室1厅 ,82, 东北 , 其他 , 中楼层(共33层)  ,暂无数据, 板塔结合,105,西安
https://xa.lianjia.com/ershoufang/101127361823.html,创鸿果粒城    -  城北 ,1室0厅 ,39, 西 , 其他 , 中楼层(共32层)  ,暂无数据, 塔楼,44,西安
https://xa.lianjia.com/ershoufang/101127441038.html,长庆龙凤园    -  高陵 ,3室1厅 ,105, 南 , 简装 , 中楼层(共6层)  ,暂无数据, 板楼,40,西安
https://xa.lianjia.com/ershoufang/101127415979.html,苏宁雲著    -  高新软件城 ,3室2厅 ,129, 南 北 , 精装 , 高楼层(共32层)  ,暂无数据, 板楼,270,西安
https://xa.lianjia.com/ershoufang/101127080066.html,高新枫叶新都市    -  唐延路 ,3室2厅 ,173, 南 , 精装 , 低楼层(共21层)  ,暂无数据, 塔楼,340,西安
https://xa.lianjia.com/ershoufang/101127483127.html,嘉园华府    -  广泰门 ,2室1厅 ,41, 南 , 精装 , 低楼层(共16层)  ,暂无数据, 板塔结合,65,西安
https://xa.lianjia.com/ershoufang/101127067527.html,美寓华庭一二期    -  陕西大会堂 ,2室1厅 ,75, 南 , 简装 , 高楼层(共32层)  ,暂无数据, 板塔结合,105,西安
https://xa.lianjia.com/ershoufang/101127648521.html,唐品A    -  高陵 ,2室1厅 ,51, 西南 , 简装 , 15层  ,暂无数据, 板楼,27,西安
https://xa.lianjia.com/ershoufang/101124813439.html,西北电力设计院小区    -  城东 ,3室1厅 ,88, 南 北 , 其他 , 低楼层(共6层)  ,暂无数据, 板塔结合,75,西安
https://xa.lianjia.com/ershoufang/101126424009.html,中天花园    -  太白南路 ,1室1厅 ,48, 北 , 其他 , 高楼层(共18层)  ,暂无数据, 板塔结合,62,西安
https://xa.lianjia.com/ershoufang/101126669056.html,车城温泉花园    -  高陵 ,1室1厅 ,59, 南 , 其他 , 低楼层(共24层)  ,暂无数据, 塔楼,47.8,西安
https://xa.lianjia.com/ershoufang/101126956529.html,五环节约坊    -  纺织城 ,2室1厅 ,58, 南 北 , 简装 , 低楼层(共6层)  ,暂无数据, 板塔结合,53,西安
https://xa.lianjia.com/ershoufang/101125666181.html,湾流    -  国际港务区 ,2室2厅 ,82, 南 , 精装 , 低楼层(共33层)  ,暂无数据, 板塔结合,119.9,西安
https://xa.lianjia.com/ershoufang/101126581469.html,慈云宏景    -  经开北 ,2室2厅 ,93, 南 , 精装 , 中楼层(共28层)  ,暂无数据, 板塔结合,105,西安
https://xa.lianjia.com/ershoufang/101127305828.html,富力白鹭湾南区    -  浐灞周边 ,3室2厅 ,124, 南 北 , 简装 , 中楼层(共33层)  ,暂无数据, 板塔结合,136,西安
