房屋信息链接,房屋地址,户型,房屋面积,朝向,装修,楼层,年份,房屋类型,价格,城市
https://cq.lianjia.com/ershoufang/106120573487.html,协信星澜汇1期    -  龙洲湾 ,5室2厅 ,160, 东南 , 毛坯 , 低楼层(共8层) ,2013, 板楼,125,重庆
https://cq.lianjia.com/ershoufang/106119423395.html,锦水苑    -  新牌坊 ,3室2厅 ,123, 东 , 精装 , 11层 ,2000, 板塔结合,165,重庆
https://cq.lianjia.com/ershoufang/106120362578.html,恒大金碧天下二期    -  双福新区 ,3室1厅 ,118, 南 , 精装 , 高楼层(共32层)  ,暂无数据, 板塔结合,56.5,重庆
https://cq.lianjia.com/ershoufang/106118141936.html,龙湖花园南苑    -  新牌坊 ,4室2厅 ,225, 南 , 精装 , 高楼层(共15层) ,2000, 塔楼,230,重庆
https://cq.lianjia.com/ershoufang/106119633821.html,顺风亭二期    -  老城片区 ,3室2厅 ,70, 东南 , 精装 , 高楼层(共33层)  ,暂无数据, 塔楼,24,重庆
https://cq.lianjia.com/ershoufang/106120029483.html,南滨六号    -  六公里 ,3室1厅 ,94, 西南 , 精装 , 32层 ,2012, 塔楼,98,重庆
https://cq.lianjia.com/ershoufang/106119528333.html,协信星澜汇三期    -  龙洲湾 ,2室2厅 ,71, 东 西 , 精装 , 低楼层(共17层)  ,暂无数据, 板楼,61.8,重庆
https://cq.lianjia.com/ershoufang/106120328398.html,保利观澜漫城    -  海尔路 ,4室1厅 ,117, 东南 , 精装 , 中楼层(共33层)  ,暂无数据, 塔楼,168,重庆
https://cq.lianjia.com/ershoufang/106114179643.html,俊豪城东区    -  璧山 ,3室2厅 ,93, 南 , 毛坯 , 低楼层(共7层)  ,暂无数据, 塔楼,69,重庆
https://cq.lianjia.com/ershoufang/106120661200.html,国博领馆三期    -  悦来 ,4室2厅 ,154, 北 , 毛坯 , 47层 ,2019, 塔楼,130,重庆
https://cq.lianjia.com/ershoufang/106120153197.html,万科金色悦城    -  凤天路 ,3室1厅 ,79, 东 , 精装 , 30层  ,暂无数据, 塔楼,100,重庆
https://cq.lianjia.com/ershoufang/106115585484.html,金科天宸2街区    -  西永 ,3室1厅 ,94, 北 , 精装 , 中楼层(共26层) ,2013, 塔楼,93.8,重庆
https://cq.lianjia.com/ershoufang/106115922855.html,江南水乡西区    -  李家沱 ,4室3厅 ,146, 东 , 精装 , 高楼层(共7层) ,2003, 板塔结合,65,重庆
https://cq.lianjia.com/ershoufang/106115137419.html,宝桐花园    -  回兴 ,3室1厅 ,94, 东南 , 精装 , 中楼层(共7层) ,2005, 板楼,44.5,重庆
https://cq.lianjia.com/ershoufang/106117996020.html,协信彩云湖1号    -  彩云湖 ,3室2厅 ,154, 东南 , 毛坯 , 25层 ,2010, 板塔结合,143,重庆
https://cq.lianjia.com/ershoufang/106120031408.html,爱加欧郡2期    -  中央公园东区 ,2室1厅 ,59, 南 , 精装 , 高楼层(共32层) ,2014, 塔楼,52,重庆
https://cq.lianjia.com/ershoufang/106119758261.html,朵力半岛香颂西苑    -  桃花新城 ,2室2厅 ,80, 东南 , 精装 , 高楼层(共31层) ,2011, 塔楼,28.9,重庆
https://cq.lianjia.com/ershoufang/106112098198.html,万科翡翠公园二期    -  中央公园 ,4室2厅 ,177, 南 , 精装 , 29层  ,暂无数据, 塔楼,318,重庆
https://cq.lianjia.com/ershoufang/106119090441.html,中建滨江星城    -  李家沱 ,3室2厅 ,104, 东南 , 毛坯 , 低楼层(共33层)  ,暂无数据, 板塔结合,60,重庆
https://cq.lianjia.com/ershoufang/106118044796.html,协信阿卡迪亚    -  大坪 ,3室2厅 ,109, 东南 , 毛坯 , 30层 ,2010, 板楼,103,重庆
https://cq.lianjia.com/ershoufang/106116678379.html,巨成龙湾    -  四公里 ,3室1厅 ,82, 东南 , 精装 , 33层 ,2009, 板塔结合,73,重庆
https://cq.lianjia.com/ershoufang/106120291447.html,金悦府    -  烈士墓 ,3室2厅 ,84, 东南 , 精装 , 高楼层(共32层) ,2018, 塔楼,99.5,重庆
https://cq.lianjia.com/ershoufang/106114130096.html,千江府二期    -  李家沱 ,3室1厅 ,138, 东南 , 毛坯 , 8层  ,暂无数据, 塔楼,115,重庆
https://cq.lianjia.com/ershoufang/106113890986.html,保利堂悦薇园    -  茶园新区 ,4室2厅 ,139, 东南 , 毛坯 , 高楼层(共18层)  ,暂无数据, 板楼,159,重庆
https://cq.lianjia.com/ershoufang/106119709062.html,合景誉峰2.2期    -  中央公园 ,4室2厅 ,122, 南 , 精装 , 中楼层(共8层)  ,暂无数据, 板楼,207,重庆
https://cq.lianjia.com/ershoufang/106116969037.html,金科中央华府东区    -  茶园新区 ,3室2厅 ,82, 东 , 精装 , 17层 ,2018, 塔楼,85,重庆
https://cq.lianjia.com/ershoufang/106118367867.html,洋河三村51号    -  嘉州 ,2室1厅 ,59, 南 , 简装 , 高楼层(共7层)  ,暂无数据, 平房,35,重庆
https://cq.lianjia.com/ershoufang/106116928158.html,桃花里    -  工人村 ,1室1厅 ,51, 南 , 精装 , 30层 ,2003, 塔楼,42,重庆
https://cq.lianjia.com/ershoufang/106116341946.html,鲁能星城十三街区    -  海尔路 ,2室1厅 ,64, 南 , 精装 , 高楼层(共32层) ,2017, 塔楼,50,重庆
https://cq.lianjia.com/ershoufang/106116121901.html,龙湖两江新宸森屿    -  礼嘉 ,3室2厅 ,118, 东南 , 精装 , 低楼层(共48层)  ,暂无数据, 板楼,185,重庆
https://cq.lianjia.com/ershoufang/106120451536.html,万云府    -  西永 ,4室2厅 ,144, 东南 , 毛坯 , 中楼层(共18层)  ,暂无数据, 塔楼,146,重庆
https://cq.lianjia.com/ershoufang/106120571059.html,朗诗未来时光    -  璧山 ,3室1厅 ,87, 南 , 毛坯 , 中楼层(共18层) ,2021, 板楼,48,重庆
https://cq.lianjia.com/ershoufang/106118757304.html,嘉和    -  礼嘉 ,2室1厅 ,64, 南 北 , 简装 , 高楼层(共6层)  ,暂无数据, 塔楼,42,重庆
https://cq.lianjia.com/ershoufang/106117686564.html,贝蒙天地    -  大学城 ,5室2厅 ,174, 南 , 毛坯 , 3层 ,暂无数据, 2014年 ,240,重庆
https://cq.lianjia.com/ershoufang/106117763016.html,龙湖颐天展图森镜    -  融汇半岛 ,3室2厅 ,86, 南 北 , 毛坯 , 31层  ,暂无数据, 塔楼,65,重庆
https://cq.lianjia.com/ershoufang/106117000584.html,朵力迎宾大道    -  双山 ,2室2厅 ,87, 东 , 毛坯 , 18层  ,暂无数据, 塔楼,69,重庆
https://cq.lianjia.com/ershoufang/106111400231.html,江南小区    -  茶园新区 ,3室2厅 ,132, 南 北 , 其他 , 6层 ,2009, 板楼,89.8,重庆
https://cq.lianjia.com/ershoufang/106118553946.html,金科联发东悦府    -  茶园新区 ,3室2厅 ,98, 东南 , 毛坯 , 16层 ,2021, 板塔结合,77,重庆
https://cq.lianjia.com/ershoufang/106114370018.html,华宇观澜华府    -  双山 ,3室2厅 ,88, 南 , 毛坯 , 低楼层(共33层)  ,暂无数据, 板塔结合,75,重庆
https://cq.lianjia.com/ershoufang/106117763016.html,龙湖颐天展图森镜    -  融汇半岛 ,3室2厅 ,86, 南 北 , 毛坯 , 31层  ,暂无数据, 塔楼,65,重庆
https://cq.lianjia.com/ershoufang/106119110698.html,重庆融创文旅城御华    -  西永 ,3室1厅 ,105, 东南 , 精装 , 高楼层(共31层)  ,暂无数据, 塔楼,84.5,重庆
https://cq.lianjia.com/ershoufang/106119709062.html,合景誉峰2.2期    -  中央公园 ,4室2厅 ,122, 南 , 精装 , 中楼层(共8层)  ,暂无数据, 板楼,207,重庆
https://cq.lianjia.com/ershoufang/106113890986.html,保利堂悦薇园    -  茶园新区 ,4室2厅 ,139, 东南 , 毛坯 , 高楼层(共18层)  ,暂无数据, 板楼,159,重庆
https://cq.lianjia.com/ershoufang/106119564265.html,铂爵郡一期    -  鹿角 ,3室2厅 ,91, 西南 , 毛坯 , 32层 ,2018, 塔楼,72,重庆
https://cq.lianjia.com/ershoufang/106119177776.html,琅樾江山    -  九宫庙 ,4室2厅 ,123, 南 , 毛坯 , 高楼层(共20层)  ,暂无数据, 塔楼,99,重庆
https://cq.lianjia.com/ershoufang/106119180475.html,鸥鹏御府    -  璧山 ,4室2厅 ,120, 东南 , 精装 , 低楼层(共28层)  ,暂无数据, 塔楼,86.8,重庆
https://cq.lianjia.com/ershoufang/106118972620.html,鸿府锦上    -  回兴 ,3室2厅 ,94, 南 北 , 毛坯 , 高楼层(共17层)  ,暂无数据, 塔楼,90,重庆
https://cq.lianjia.com/ershoufang/106115953619.html,蓝色经典小区    -  龙头寺 ,1室1厅 ,53, 南 , 其他 , 高楼层(共28层)  ,暂无数据, 塔楼,39,重庆
https://cq.lianjia.com/ershoufang/106119060735.html,东海岸    -  大石坝 ,2室1厅 ,68, 南 , 精装 , 低楼层(共17层) ,2010, 板塔结合,79.8,重庆
https://cq.lianjia.com/ershoufang/106117527529.html,红鼎国际名苑    -  观音桥 ,1室1厅 ,48, 南 , 精装 , 中楼层(共33层) ,2006, 塔楼,63,重庆
https://cq.lianjia.com/ershoufang/106120781656.html,锦馨苑（二手）    -  蔡家 ,2室2厅 ,66, 南 , 毛坯 , 中楼层(共32层)  ,暂无数据, 塔楼,38,重庆
https://cq.lianjia.com/ershoufang/106119500297.html,金地自在城    -  华岩 ,3室2厅 ,99, 东 , 精装 , 中楼层(共33层)  ,暂无数据, 板楼,80,重庆
https://cq.lianjia.com/ershoufang/106117686564.html,贝蒙天地    -  大学城 ,5室2厅 ,174, 南 , 毛坯 , 3层 ,暂无数据, 2014年 ,240,重庆
https://cq.lianjia.com/ershoufang/106120342578.html,合景融创璟月台    -  水土 ,3室2厅 ,95, 南 , 精装 , 高楼层(共8层)  ,暂无数据, 板塔结合,105,重庆
https://cq.lianjia.com/ershoufang/106115223936.html,树语城    -  石桥铺 ,2室2厅 ,92, 东 东南 , 简装 , 19层 ,2009, 塔楼,76,重庆
https://cq.lianjia.com/ershoufang/106117328610.html,中交中央公园和颂    -  中央公园 ,3室2厅 ,95, 南 , 毛坯 , 低楼层(共33层)  ,暂无数据, 塔楼,90,重庆
https://cq.lianjia.com/ershoufang/106116928158.html,桃花里    -  工人村 ,1室1厅 ,51, 南 , 精装 , 30层 ,2003, 塔楼,42,重庆
https://cq.lianjia.com/ershoufang/106119218242.html,保利香槟花园F组团    -  龙头寺 ,4室2厅 ,157, 南 , 精装 , 28层 ,2008, 塔楼,178,重庆
https://cq.lianjia.com/ershoufang/106118829288.html,融创江南融府    -  茶园新区 ,4室2厅 ,129, 东 东南 , 精装 , 中楼层(共32层) ,2019, 板塔结合,152,重庆
https://cq.lianjia.com/ershoufang/106111747162.html,银泰大厦    -  嘉州 ,3室2厅 ,125, 东 , 简装 , 高楼层(共8层) ,2000, 塔楼,63,重庆
https://cq.lianjia.com/ershoufang/106115459612.html,御林    -  西永 ,2室1厅 ,82, 南 , 其他 , 低楼层(共33层) ,2018, 塔楼,65.6,重庆
https://cq.lianjia.com/ershoufang/106115462628.html,龙湖悠山香庭    -  礼嘉 ,4室2厅 ,114, 南 , 毛坯 , 高楼层(共7层)  ,暂无数据, 板楼,185,重庆
https://cq.lianjia.com/ershoufang/106120498957.html,竹园小区(渝中)    -  大坪 ,1室1厅 ,57, 东 , 简装 , 中楼层(共16层) ,2006, 板楼,29.9,重庆
https://cq.lianjia.com/ershoufang/106114130096.html,千江府二期    -  李家沱 ,3室1厅 ,138, 东南 , 毛坯 , 8层  ,暂无数据, 塔楼,115,重庆
https://cq.lianjia.com/ershoufang/106120629401.html,新城和昱麟云（一期）    -  双福新区 ,3室2厅 ,85, 南 , 精装 , 低楼层(共33层)  ,暂无数据, 塔楼,55,重庆
https://cq.lianjia.com/ershoufang/106116102095.html,国富沙磁巷    -  劳动路 ,3室2厅 ,94, 南 , 毛坯 , 46层 ,2017, 塔楼,109,重庆
https://cq.lianjia.com/ershoufang/106119921237.html,京华院    -  工人村 ,2室1厅 ,50, 南 , 简装 , 低楼层(共2层)  ,暂无数据, 暂无数据,25,重庆
https://cq.lianjia.com/ershoufang/106119945592.html,香居美舍    -  人和 ,3室1厅 ,93, 东 , 精装 , 中楼层(共18层) ,2011, 塔楼,92,重庆
https://cq.lianjia.com/ershoufang/106120069688.html,中骏云景台    -  双福新区 ,3室2厅 ,106, 南 , 毛坯 , 中楼层(共8层)  ,暂无数据, 板楼,49,重庆
https://cq.lianjia.com/ershoufang/106116987966.html,煌华新纪元    -  三峡广场 ,1室0厅 ,29, 南 , 精装 , 30层 ,2009, 塔楼,29,重庆
https://cq.lianjia.com/ershoufang/106115223936.html,树语城    -  石桥铺 ,2室2厅 ,92, 东 东南 , 简装 , 19层 ,2009, 塔楼,76,重庆
https://cq.lianjia.com/ershoufang/106114370018.html,华宇观澜华府    -  双山 ,3室2厅 ,88, 南 , 毛坯 , 低楼层(共33层)  ,暂无数据, 板塔结合,75,重庆
https://cq.lianjia.com/ershoufang/106117328610.html,中交中央公园和颂    -  中央公园 ,3室2厅 ,95, 南 , 毛坯 , 低楼层(共33层)  ,暂无数据, 塔楼,90,重庆
https://cq.lianjia.com/ershoufang/106120342578.html,合景融创璟月台    -  水土 ,3室2厅 ,95, 南 , 精装 , 高楼层(共8层)  ,暂无数据, 板塔结合,105,重庆
https://cq.lianjia.com/ershoufang/106117000584.html,朵力迎宾大道    -  双山 ,2室2厅 ,87, 东 , 毛坯 , 18层  ,暂无数据, 塔楼,69,重庆
https://cq.lianjia.com/ershoufang/106114046876.html,融汇半岛江上公馆    -  融汇半岛 ,3室2厅 ,125, 南 , 精装 , 高楼层(共33层)  ,暂无数据, 板塔结合,120,重庆
https://cq.lianjia.com/ershoufang/106118829288.html,融创江南融府    -  茶园新区 ,4室2厅 ,129, 东 东南 , 精装 , 中楼层(共32层) ,2019, 板塔结合,152,重庆
https://cq.lianjia.com/ershoufang/106115462628.html,龙湖悠山香庭    -  礼嘉 ,4室2厅 ,114, 南 , 毛坯 , 高楼层(共7层)  ,暂无数据, 板楼,185,重庆
https://cq.lianjia.com/ershoufang/106111747162.html,银泰大厦    -  嘉州 ,3室2厅 ,125, 东 , 简装 , 高楼层(共8层) ,2000, 塔楼,63,重庆
https://cq.lianjia.com/ershoufang/106115459612.html,御林    -  西永 ,2室1厅 ,82, 南 , 其他 , 低楼层(共33层) ,2018, 塔楼,65.6,重庆
https://cq.lianjia.com/ershoufang/106115824850.html,御景天成    -  黄泥磅 ,2室1厅 ,67, 南 , 精装 , 低楼层(共23层) ,2006, 塔楼,63,重庆
https://cq.lianjia.com/ershoufang/106118099384.html,保利堂悦杏园    -  茶园新区 ,4室2厅 ,135, 东南 , 毛坯 , 中楼层(共7层)  ,暂无数据, 板塔结合,156,重庆
https://cq.lianjia.com/ershoufang/106116201816.html,壹江城    -  石马河 ,4室2厅 ,142, 南 , 精装 , 中楼层(共5层)  ,暂无数据, 塔楼,167,重庆
https://cq.lianjia.com/ershoufang/106116121901.html,龙湖两江新宸森屿    -  礼嘉 ,3室2厅 ,118, 东南 , 精装 , 低楼层(共48层)  ,暂无数据, 板楼,185,重庆
https://cq.lianjia.com/ershoufang/106116341946.html,鲁能星城十三街区    -  海尔路 ,2室1厅 ,64, 南 , 精装 , 高楼层(共32层) ,2017, 塔楼,50,重庆
https://cq.lianjia.com/ershoufang/106118553946.html,金科联发东悦府    -  茶园新区 ,3室2厅 ,98, 东南 , 毛坯 , 16层 ,2021, 板塔结合,77,重庆
https://cq.lianjia.com/ershoufang/106120571059.html,朗诗未来时光    -  璧山 ,3室1厅 ,87, 南 , 毛坯 , 中楼层(共18层) ,2021, 板楼,48,重庆
https://cq.lianjia.com/ershoufang/106120451536.html,万云府    -  西永 ,4室2厅 ,144, 东南 , 毛坯 , 中楼层(共18层)  ,暂无数据, 塔楼,146,重庆
https://cq.lianjia.com/ershoufang/106119330906.html,在水一方    -  回兴 ,2室1厅 ,47, 东南 , 精装 , 低楼层(共6层) ,2006, 板楼,35,重庆
https://cq.lianjia.com/ershoufang/106118988929.html,华一村    -  两路口 ,2室1厅 ,63, 东 , 精装 , 16层  ,暂无数据, 板楼,31,重庆
https://cq.lianjia.com/ershoufang/106117325952.html,汉渝路    -  两路 ,3室2厅 ,101, 东南 , 精装 , 低楼层(共9层)  ,暂无数据, 板楼,53.8,重庆
https://cq.lianjia.com/ershoufang/106117530862.html,和泓文华府    -  鱼洞 ,3室2厅 ,100, 东南 , 其他 , 低楼层(共33层)  ,暂无数据, 塔楼,63,重庆
https://cq.lianjia.com/ershoufang/106116102095.html,国富沙磁巷    -  劳动路 ,3室2厅 ,94, 南 , 毛坯 , 46层 ,2017, 塔楼,109,重庆
https://cq.lianjia.com/ershoufang/106117417551.html,联发瞰青    -  翠云 ,4室2厅 ,149, 南 , 精装 , 高楼层(共33层) ,2016, 塔楼,131,重庆
https://cq.lianjia.com/ershoufang/106120573487.html,协信星澜汇1期    -  龙洲湾 ,5室2厅 ,160, 东南 , 毛坯 , 低楼层(共8层) ,2013, 板楼,125,重庆
https://cq.lianjia.com/ershoufang/106119811216.html,恒大林溪郡    -  西彭 ,3室1厅 ,92, 东南 , 精装 , 中楼层(共28层) ,2020, 板塔结合,49.8,重庆
https://cq.lianjia.com/ershoufang/106119432177.html,龙城静园    -  毛线沟 ,2室2厅 ,83, 东南 , 精装 , 26层  ,暂无数据, 板塔结合,54,重庆
https://cq.lianjia.com/ershoufang/106118056057.html,华宇时代星都    -  石桥铺 ,3室1厅 ,73, 南 , 精装 , 33层 ,2016, 塔楼,89.8,重庆
https://cq.lianjia.com/ershoufang/106118015895.html,同景国际城W组团    -  茶园新区 ,2室1厅 ,39, 东南 , 精装 , 低楼层(共18层) ,2014, 塔楼,39,重庆
https://cq.lianjia.com/ershoufang/106119881746.html,华融现代城    -  海尔路 ,2室1厅 ,57, 东 , 毛坯 , 高楼层(共32层)  ,暂无数据, 塔楼,37.6,重庆
https://cq.lianjia.com/ershoufang/106118041028.html,协信敬澜山    -  龙洲湾 ,3室2厅 ,100, 南 , 毛坯 , 高楼层(共18层)  ,暂无数据, 暂无数据,62,重庆
https://cq.lianjia.com/ershoufang/106113691715.html,昱湖壹号萃峯    -  礼嘉 ,4室2厅 ,228, 西南 , 毛坯 , 中楼层(共17层)  ,暂无数据, 板楼,388,重庆
https://cq.lianjia.com/ershoufang/106120571059.html,朗诗未来时光    -  璧山 ,3室1厅 ,87, 南 , 毛坯 , 中楼层(共18层) ,2021, 板楼,48,重庆
https://cq.lianjia.com/ershoufang/106120451536.html,万云府    -  西永 ,4室2厅 ,144, 东南 , 毛坯 , 中楼层(共18层)  ,暂无数据, 塔楼,146,重庆
https://cq.lianjia.com/ershoufang/106116341946.html,鲁能星城十三街区    -  海尔路 ,2室1厅 ,64, 南 , 精装 , 高楼层(共32层) ,2017, 塔楼,50,重庆
https://cq.lianjia.com/ershoufang/106118553946.html,金科联发东悦府    -  茶园新区 ,3室2厅 ,98, 东南 , 毛坯 , 16层 ,2021, 板塔结合,77,重庆
https://cq.lianjia.com/ershoufang/106114370018.html,华宇观澜华府    -  双山 ,3室2厅 ,88, 南 , 毛坯 , 低楼层(共33层)  ,暂无数据, 板塔结合,75,重庆
https://cq.lianjia.com/ershoufang/106116121901.html,龙湖两江新宸森屿    -  礼嘉 ,3室2厅 ,118, 东南 , 精装 , 低楼层(共48层)  ,暂无数据, 板楼,185,重庆
https://cq.lianjia.com/ershoufang/106120678399.html,碧桂园中俊天玺    -  照母山 ,4室1厅 ,147, 南 , 精装 , 高楼层(共33层) ,2020, 塔楼,295,重庆
https://cq.lianjia.com/ershoufang/106120833578.html,秀湖鹭岛    -  璧山 ,4室1厅 ,123, 东 东南 , 毛坯 , 中楼层(共31层)  ,暂无数据, 板塔结合,80,重庆
https://cq.lianjia.com/ershoufang/106120886883.html,麓宸澜山樾    -  茶园新区 ,3室2厅 ,96, 东南 西南 , 毛坯 , 9层  ,暂无数据, 板楼,112,重庆
https://cq.lianjia.com/ershoufang/106119951183.html,华润中央公园    -  大石坝 ,3室1厅 ,136, 西南 , 毛坯 , 33层 ,2012, 板塔结合,156.5,重庆
https://cq.lianjia.com/ershoufang/106120450917.html,工人村48号到59号    -  工人村 ,2室1厅 ,95, 东南 , 简装 , 低楼层(共28层) ,2000, 板楼,55,重庆
https://cq.lianjia.com/ershoufang/106120866373.html,南河丽景D区    -  璧山 ,3室2厅 ,95, 东南 , 精装 , 高楼层(共33层)  ,暂无数据, 板塔结合,54.6,重庆
https://cq.lianjia.com/ershoufang/106120384540.html,佳兆业樾伴山    -  璧山 ,4室2厅 ,128, 南 , 毛坯 , 低楼层(共13层)  ,暂无数据, 暂无数据,62,重庆
https://cq.lianjia.com/ershoufang/106120753794.html,金阳第一农场大学城    -  大学城 ,3室2厅 ,74, 东南 南 , 毛坯 , 中楼层(共18层)  ,暂无数据, 板楼,45,重庆
https://cq.lianjia.com/ershoufang/106119967870.html,万科金色悦城一期    -  凤天路 ,2室1厅 ,77, 东 , 精装 , 28层 ,2015, 塔楼,83,重庆
https://cq.lianjia.com/ershoufang/106119968824.html,富力城繁华里    -  大学城 ,2室2厅 ,87, 东南 , 精装 , 中楼层(共29层) ,2014, 塔楼,73,重庆
https://cq.lianjia.com/ershoufang/106119395459.html,旭辉紫都    -  蔡家 ,1室1厅 ,42, 南 , 精装 , 高楼层(共19层) ,2016, 塔楼,31.5,重庆
https://cq.lianjia.com/ershoufang/106109319373.html,东原黄山大道东    -  人和 ,4室2厅 ,126, 东南 , 精装 , 高楼层(共32层) ,2010, 塔楼,168,重庆
https://cq.lianjia.com/ershoufang/106112888833.html,龙湖U城一组团    -  大学城 ,2室1厅 ,87, 南 , 其他 , 低楼层(共34层) ,2013, 塔楼,60,重庆
https://cq.lianjia.com/ershoufang/106114672574.html,嘉悦江庭    -  悦来 ,3室2厅 ,142, 北 南 , 毛坯 , 中楼层(共7层) ,2016, 板楼,123,重庆
https://cq.lianjia.com/ershoufang/106118791449.html,中渝梧桐郡A区    -  黄泥磅 ,4室2厅 ,142, 南 , 精装 , 中楼层(共6层) ,2010, 板楼,252,重庆
https://cq.lianjia.com/ershoufang/106117884743.html,南方新城香榭里    -  石桥铺 ,2室2厅 ,90, 西北 , 简装 , 高楼层(共10层) ,2002, 板塔结合,84,重庆
https://cq.lianjia.com/ershoufang/106119037164.html,翠湖天地    -  化龙桥 ,3室2厅 ,95, 东南 , 精装 , 35层 ,2017, 塔楼,136,重庆
https://cq.lianjia.com/ershoufang/106116380712.html,重庆融创文旅城御雅    -  西永 ,4室2厅 ,125, 南 , 毛坯 , 低楼层(共8层)  ,暂无数据, 平房,135,重庆
https://cq.lianjia.com/ershoufang/106115162316.html,协信星澜汇三期    -  龙洲湾 ,5室2厅 ,128, 东南 , 毛坯 , 高楼层(共8层) ,2018, 板楼,116,重庆
https://cq.lianjia.com/ershoufang/106111388393.html,枫桥水郡    -  汽博中心 ,4室2厅 ,131, 南 北 , 精装 , 高楼层(共7层) ,2004, 塔楼,80,重庆
https://cq.lianjia.com/ershoufang/106116354489.html,万科金域学府繁花里    -  七公里 ,3室2厅 ,114, 南 , 精装 , 30层  ,暂无数据, 塔楼,146,重庆
https://cq.lianjia.com/ershoufang/106113249903.html,重庆天地万科翡翠云阶    -  化龙桥 ,3室2厅 ,117, 东南 , 精装 , 56层  ,暂无数据, 塔楼,205,重庆
