房屋信息链接,房屋地址,户型,房屋面积,朝向,装修,楼层,年份,房屋类型,价格,城市
https://tj.lianjia.com/ershoufang/101124067978.html,夏欣园    -  万新街 ,3室1厅 ,96, 南 北 , 其他 , 高楼层(共6层)  ,暂无数据, 板楼,189,天津
https://tj.lianjia.com/ershoufang/101126631478.html,瑞景花园    -  建设路 ,3室2厅 ,130, 南 北 , 简装 , 中楼层(共28层)  ,暂无数据, 塔楼,105,天津
https://tj.lianjia.com/ershoufang/101119838000.html,河怡花园    -  西沽街 ,1室1厅 ,75, 南 , 精装 , 24层  ,暂无数据, 板塔结合,115,天津
https://tj.lianjia.com/ershoufang/101123892332.html,季景家园    -  万新街 ,2室2厅 ,84, 南 北 , 其他 , 高楼层(共13层)  ,暂无数据, 板楼,109.5,天津
https://tj.lianjia.com/ershoufang/101126795564.html,诺德雅居    -  鸿顺里街 ,3室1厅 ,90, 南 北 , 其他 , 高楼层(共32层)  ,暂无数据, 塔楼,249,天津
https://tj.lianjia.com/ershoufang/101127406962.html,金辉·优步湖畔    -  北塘街 ,3室2厅 ,98, 南 北 , 其他 , 中楼层(共26层)  ,暂无数据, 板楼,63,天津
https://tj.lianjia.com/ershoufang/101124558868.html,万科水晶城皓石园    -  尖山 ,2室2厅 ,103, 南 北 , 精装 , 中楼层(共8层)  ,暂无数据, 板楼,250,天津
https://tj.lianjia.com/ershoufang/101118458261.html,胜灾楼    -  丁字沽街 ,1室1厅 ,45, 西 , 简装 , 低楼层(共6层)  ,暂无数据, 板楼,64,天津
https://tj.lianjia.com/ershoufang/101125632502.html,富力又一城合畅园    -  咸水沽 ,3室2厅 ,115, 南 北 , 精装 , 25层  ,暂无数据, 塔楼,136,天津
https://tj.lianjia.com/ershoufang/101127483873.html,欣美园    -  胡家园 ,3室2厅 ,103, 南 北 , 其他 , 高楼层(共6层)  ,暂无数据, 板楼,30,天津
https://tj.lianjia.com/ershoufang/101126518881.html,慧景园    -  铁东路 ,2室1厅 ,91, 南 北 , 简装 , 中楼层(共5层)  ,暂无数据, 板楼,139,天津
https://tj.lianjia.com/ershoufang/101125927882.html,天涛园    -  梅江 ,3室2厅 ,164, 南 , 精装 , 中楼层(共29层)  ,暂无数据, 板楼,428,天津
https://tj.lianjia.com/ershoufang/101115985307.html,泗阳里    -  建昌道 ,1室1厅 ,55, 南 北 , 简装 , 中楼层(共6层)  ,暂无数据, 塔楼,55,天津
https://tj.lianjia.com/ershoufang/101115021204.html,田喜盛园    -  双林 ,1室1厅 ,64, 南 , 精装 , 高楼层(共26层)  ,暂无数据, 板楼,58,天津
https://tj.lianjia.com/ershoufang/101115327916.html,观锦    -  新开河 ,2室1厅 ,100, 南 北 , 简装 , 高楼层(共31层)  ,暂无数据, 板楼,174,天津
https://tj.lianjia.com/ershoufang/101120672968.html,首创国际半岛采薇雅苑    -  高村 ,2室1厅 ,87, 南 , 毛坯 , 中楼层(共32层)  ,暂无数据, 板楼,48,天津
https://tj.lianjia.com/ershoufang/101120231774.html,乌江里    -  月牙河 ,2室1厅 ,59, 东 西 , 简装 , 中楼层(共6层)  ,暂无数据, 板塔结合,63,天津
https://tj.lianjia.com/ershoufang/101117128180.html,宝龙城    -  中新生态城 ,2室1厅 ,78, 南 北 , 其他 , 低楼层(共11层)  ,暂无数据, 板塔结合,81,天津
https://tj.lianjia.com/ershoufang/101126333896.html,新博园    -  春华街 ,2室2厅 ,93, 南 北 , 精装 , 中楼层(共33层)  ,暂无数据, 塔楼,249,天津
https://tj.lianjia.com/ershoufang/101127340055.html,福东北里    -  二号桥街 ,1室1厅 ,45, 南 , 精装 , 低楼层(共6层)  ,暂无数据, 塔楼,75,天津
https://tj.lianjia.com/ershoufang/101126793856.html,新城·玺樾熙棠    -  东蒲洼街 ,3室2厅 ,111, 南 北 , 其他 , 7层  ,暂无数据, 板塔结合,175,天津
https://tj.lianjia.com/ershoufang/101124681145.html,靖江西里    -  月牙河 ,1室1厅 ,38, 南 , 其他 , 高楼层(共6层)  ,暂无数据, 板塔结合,39,天津
https://tj.lianjia.com/ershoufang/101124541856.html,文明里    -  杭州道 ,1室1厅 ,51, 南 , 其他 , 中楼层(共6层)  ,暂无数据, 板楼,50,天津
https://tj.lianjia.com/ershoufang/101118512721.html,文静里    -  马场街 ,1室1厅 ,40, 南 , 其他 , 低楼层(共7层)  ,暂无数据, 板楼,190,天津
https://tj.lianjia.com/ershoufang/101126505266.html,湛江路新村    -  桃园街 ,2室1厅 ,66, 南 北 , 精装 , 高楼层(共7层)  ,暂无数据, 板楼,216,天津
https://tj.lianjia.com/ershoufang/101124577997.html,庆荣里    -  桃园街 ,2室1厅 ,70, 南 , 简装 , 中楼层(共7层)  ,暂无数据, 板楼,208,天津
https://tj.lianjia.com/ershoufang/101123947787.html,福满园    -  古林街 ,3室1厅 ,111, 南 北 , 精装 , 高楼层(共12层)  ,暂无数据, 板楼,117.5,天津
https://tj.lianjia.com/ershoufang/101118458261.html,胜灾楼    -  丁字沽街 ,1室1厅 ,45, 西 , 简装 , 低楼层(共6层)  ,暂无数据, 板楼,64,天津
https://tj.lianjia.com/ershoufang/101123892332.html,季景家园    -  万新街 ,2室2厅 ,84, 南 北 , 其他 , 高楼层(共13层)  ,暂无数据, 板楼,109.5,天津
https://tj.lianjia.com/ershoufang/101126795564.html,诺德雅居    -  鸿顺里街 ,3室1厅 ,90, 南 北 , 其他 , 高楼层(共32层)  ,暂无数据, 塔楼,249,天津
https://tj.lianjia.com/ershoufang/101127406962.html,金辉·优步湖畔    -  北塘街 ,3室2厅 ,98, 南 北 , 其他 , 中楼层(共26层)  ,暂无数据, 板楼,63,天津
https://tj.lianjia.com/ershoufang/101126565206.html,解放北路    -  小白楼 ,2室0厅 ,43, 南 , 其他 , 低楼层(共2层)  ,暂无数据, 暂无数据,148,天津
https://tj.lianjia.com/ershoufang/101126518881.html,慧景园    -  铁东路 ,2室1厅 ,91, 南 北 , 简装 , 中楼层(共5层)  ,暂无数据, 板楼,139,天津
https://tj.lianjia.com/ershoufang/101127483873.html,欣美园    -  胡家园 ,3室2厅 ,103, 南 北 , 其他 , 高楼层(共6层)  ,暂无数据, 板楼,30,天津
https://tj.lianjia.com/ershoufang/101127302913.html,团结北里    -  中山门街 ,1室1厅 ,48, 南 北 , 毛坯 , 低楼层(共6层)  ,暂无数据, 板楼,74.5,天津
https://tj.lianjia.com/ershoufang/101126869635.html,红星星湖苑    -  南湖 ,2室1厅 ,80, 南 , 简装 , 中楼层(共17层)  ,暂无数据, 板塔结合,55,天津
https://tj.lianjia.com/ershoufang/101127021999.html,花园楼    -  越秀路 ,1室0厅 ,11, 东 , 其他 , 高楼层(共6层)  ,暂无数据, 板楼,59,天津
https://tj.lianjia.com/ershoufang/101127133819.html,雅静园    -  杨村 ,3室2厅 ,117, 南 北 , 精装 , 中楼层(共14层)  ,暂无数据, 板楼,135,天津
https://tj.lianjia.com/ershoufang/101124250729.html,惠苑里    -  咸水沽 ,2室1厅 ,94, 南 , 其他 , 高楼层(共6层)  ,暂无数据, 板楼,48,天津
https://tj.lianjia.com/ershoufang/101124867127.html,唐口新村六段    -  唐家口 ,2室1厅 ,56, 东北 , 简装 , 中楼层(共8层)  ,暂无数据, 板楼,90,天津
https://tj.lianjia.com/ershoufang/101124336282.html,南头窑大楼    -  铃铛阁 ,1室1厅 ,31, 西北 , 其他 , 中楼层(共6层)  ,暂无数据, 板楼,50,天津
https://tj.lianjia.com/ershoufang/101124473892.html,富力又一城合雅园    -  咸水沽 ,3室2厅 ,89, 南 北 , 其他 , 低楼层(共33层)  ,暂无数据, 塔楼,99,天津
https://tj.lianjia.com/ershoufang/101125908667.html,惠众家园    -  新梅江 ,2室1厅 ,94, 南 , 精装 , 高楼层(共24层)  ,暂无数据, 板塔结合,165,天津
https://tj.lianjia.com/ershoufang/101125702613.html,翠韵里    -  向阳楼 ,3室1厅 ,81, 东 西 , 简装 , 高楼层(共6层)  ,暂无数据, 板楼,125,天津
https://tj.lianjia.com/ershoufang/101125905140.html,融创星耀五洲    -  八里台 ,1室2厅 ,110, 南 北 , 毛坯 , 低楼层(共2层)  ,暂无数据, 暂无数据,110,天津
https://tj.lianjia.com/ershoufang/101126385848.html,汇尚园    -  下朱庄 ,3室1厅 ,115, 南 北 , 精装 , 低楼层(共7层)  ,暂无数据, 板楼,162,天津
https://tj.lianjia.com/ershoufang/101125712548.html,春蕾巷    -  杨村 ,3室2厅 ,91, 南 北 , 简装 , 中楼层(共5层)  ,暂无数据, 板楼,68,天津
https://tj.lianjia.com/ershoufang/101125188052.html,临江里    -  万兴街 ,1室1厅 ,27, 南 , 精装 , 低楼层(共5层)  ,暂无数据, 板楼,74,天津
https://tj.lianjia.com/ershoufang/101125163296.html,南仓新苑    -  天穆镇 ,2室1厅 ,77, 南 北 , 简装 , 低楼层(共26层)  ,暂无数据, 板楼,79,天津
https://tj.lianjia.com/ershoufang/101126379805.html,阅湖苑    -  东丽湖 ,3室2厅 ,90, 南 北 , 其他 , 高楼层(共6层)  ,暂无数据, 板楼,43,天津
https://tj.lianjia.com/ershoufang/101120156084.html,三义大厦    -  大营门 ,1室1厅 ,34, 北 , 精装 , 低楼层(共30层)  ,暂无数据, 塔楼,165,天津
https://tj.lianjia.com/ershoufang/101125941774.html,仁恒海河广场    -  鼓楼街 ,2室1厅 ,107, 南 , 精装 , 低楼层(共32层)  ,暂无数据, 板楼,538,天津
https://tj.lianjia.com/ershoufang/101126627516.html,茂祥园    -  下朱庄 ,3室2厅 ,137, 南 北 , 精装 , 中楼层(共5层)  ,暂无数据, 板楼,155,天津
https://tj.lianjia.com/ershoufang/101125675426.html,嘉畅园    -  建昌道 ,1室1厅 ,61, 南 北 , 其他 , 低楼层(共32层)  ,暂无数据, 塔楼,74,天津
https://tj.lianjia.com/ershoufang/101126451468.html,翠亨花园    -  佛罗伦萨 ,3室2厅 ,135, 南 北 , 精装 , 低楼层(共13层)  ,暂无数据, 板楼,197,天津
https://tj.lianjia.com/ershoufang/101125495500.html,富力又一城合安园    -  咸水沽 ,3室2厅 ,124, 南 北 , 精装 , 33层  ,暂无数据, 塔楼,109,天津
https://tj.lianjia.com/ershoufang/101127066174.html,红树湾花园    -  中新生态城 ,2室2厅 ,93, 南 , 精装 , 中楼层(共25层)  ,暂无数据, 板楼,115,天津
https://tj.lianjia.com/ershoufang/101127340055.html,福东北里    -  二号桥街 ,1室1厅 ,45, 南 , 精装 , 低楼层(共6层)  ,暂无数据, 塔楼,75,天津
https://tj.lianjia.com/ershoufang/101126895054.html,金地格林世界棕榈苑D区    -  双港 ,2室1厅 ,94, 南 北 , 精装 , 高楼层(共32层)  ,暂无数据, 板楼,85,天津
https://tj.lianjia.com/ershoufang/101127102978.html,津南悦府    -  辛庄 ,3室2厅 ,87, 南 北 , 简装 , 18层  ,暂无数据, 板楼,126,天津
https://tj.lianjia.com/ershoufang/101126800854.html,天地源熙湖畔    -  南湖 ,3室2厅 ,114, 南 , 毛坯 , 7层  ,暂无数据, 板楼,99,天津
https://tj.lianjia.com/ershoufang/101127628814.html,兴盛里(南开区)    -  广开街 ,2室1厅 ,93, 南 北 , 简装 , 高楼层(共8层)  ,暂无数据, 板楼,140,天津
https://tj.lianjia.com/ershoufang/101107742244.html,舒园里    -  宁园 ,1室1厅 ,39, 南 , 简装 , 低楼层(共6层)  ,暂无数据, 塔楼,48,天津
https://tj.lianjia.com/ershoufang/101113677268.html,梧桐大道    -  南湖 ,3室2厅 ,108, 南 北 , 毛坯 , 7层  ,暂无数据, 板塔结合,99,天津
https://tj.lianjia.com/ershoufang/101118564540.html,金丰公寓    -  邵公庄 ,2室2厅 ,86, 东南 , 简装 , 中楼层(共7层)  ,暂无数据, 板塔结合,115,天津
https://tj.lianjia.com/ershoufang/101119499789.html,君利新家园    -  下朱庄 ,2室1厅 ,87, 南 北 , 简装 , 低楼层(共18层)  ,暂无数据, 板塔结合,58,天津
https://tj.lianjia.com/ershoufang/101121189212.html,天兴里    -  南营门街 ,1室0厅 ,28, 东南 , 简装 , 低楼层(共5层)  ,暂无数据, 板楼,168,天津
https://tj.lianjia.com/ershoufang/101126333896.html,新博园    -  春华街 ,2室2厅 ,93, 南 北 , 精装 , 中楼层(共33层)  ,暂无数据, 塔楼,249,天津
https://tj.lianjia.com/ershoufang/101126923941.html,依丽园    -  中北镇 ,2室1厅 ,88, 南 北 , 精装 , 中楼层(共6层)  ,暂无数据, 板楼,133,天津
https://tj.lianjia.com/ershoufang/101127222981.html,安善里    -  小白楼 ,1室0厅 ,11, 东 西 , 简装 , 低楼层(共3层)  ,暂无数据, 板楼,125,天津
https://tj.lianjia.com/ershoufang/101127315914.html,通泰香滨城    -  新湾 ,2室1厅 ,88, 南 北 , 毛坯 , 18层  ,暂无数据, 板塔结合,140,天津
https://tj.lianjia.com/ershoufang/101123184416.html,迎风里    -  王顶堤 ,3室2厅 ,82, 东南 北 , 精装 , 中楼层(共8层)  ,暂无数据, 塔楼,189,天津
https://tj.lianjia.com/ershoufang/101126981866.html,丰乐里    -  中山门街 ,2室1厅 ,56, 南 北 , 精装 , 中楼层(共6层)  ,暂无数据, 板楼,80,天津
https://tj.lianjia.com/ershoufang/101126850602.html,富力又一城合雅园    -  咸水沽 ,2室1厅 ,70, 北 , 简装 , 高楼层(共23层)  ,暂无数据, 塔楼,71,天津
https://tj.lianjia.com/ershoufang/101123219341.html,昌海公寓    -  光复道 ,2室1厅 ,70, 南 北 , 简装 , 高楼层(共7层)  ,暂无数据, 板楼,120,天津
https://tj.lianjia.com/ershoufang/101126437989.html,金福南里    -  体育中心街 ,2室1厅 ,69, 南 北 , 精装 , 高楼层(共6层)  ,暂无数据, 板楼,105,天津
https://tj.lianjia.com/ershoufang/101123765600.html,景兴西里社区    -  挂甲寺 ,1室1厅 ,58, 南 , 精装 , 中楼层(共6层)  ,暂无数据, 板楼,199,天津
https://tj.lianjia.com/ershoufang/101126999062.html,华润橡树湾茗润轩    -  华明镇 ,3室1厅 ,94, 北 南 , 简装 , 低楼层(共16层)  ,暂无数据, 板塔结合,115,天津
https://tj.lianjia.com/ershoufang/101127257110.html,振河里    -  新兴街 ,2室1厅 ,61, 东北 , 其他 , 高楼层(共7层)  ,暂无数据, 板楼,235,天津
https://tj.lianjia.com/ershoufang/101127151795.html,万达·水西台    -  芥园道 ,3室2厅 ,108, 南 北 , 毛坯 , 中楼层(共5层)  ,暂无数据, 暂无数据,335,天津
https://tj.lianjia.com/ershoufang/101124268526.html,怡購淸華園    -  怡购 ,2室1厅 ,68, 南 北 , 简装 , 低楼层(共11层)  ,暂无数据, 板塔结合,49,天津
https://tj.lianjia.com/ershoufang/101123847438.html,运泽花园小区南区    -  杨村 ,2室1厅 ,84, 南 北 , 其他 , 低楼层(共16层)  ,暂无数据, 板楼,67,天津
https://tj.lianjia.com/ershoufang/101124520563.html,惠众家园    -  新梅江 ,2室1厅 ,93, 东 北 , 精装 , 高楼层(共30层)  ,暂无数据, 塔楼,159,天津
https://tj.lianjia.com/ershoufang/101127454898.html,景瑞花园    -  武清其它 ,2室1厅 ,88, 南 北 , 其他 , 中楼层(共6层)  ,暂无数据, 板楼,55,天津
https://tj.lianjia.com/ershoufang/101126869635.html,红星星湖苑    -  南湖 ,2室1厅 ,80, 南 , 简装 , 中楼层(共17层)  ,暂无数据, 板塔结合,55,天津
https://tj.lianjia.com/ershoufang/101127302913.html,团结北里    -  中山门街 ,1室1厅 ,48, 南 北 , 毛坯 , 低楼层(共6层)  ,暂无数据, 板楼,74.5,天津
https://tj.lianjia.com/ershoufang/101126343124.html,依丽园    -  中北镇 ,2室1厅 ,91, 南 北 , 精装 , 中楼层(共6层)  ,暂无数据, 板楼,139,天津
https://tj.lianjia.com/ershoufang/101126860715.html,天津汇悦城    -  军粮城 ,3室2厅 ,104, 南 , 其他 , 中楼层(共9层)  ,暂无数据, 暂无数据,68,天津
https://tj.lianjia.com/ershoufang/101126333896.html,新博园    -  春华街 ,2室2厅 ,93, 南 北 , 精装 , 中楼层(共33层)  ,暂无数据, 塔楼,249,天津
https://tj.lianjia.com/ershoufang/101127340055.html,福东北里    -  二号桥街 ,1室1厅 ,45, 南 , 精装 , 低楼层(共6层)  ,暂无数据, 塔楼,75,天津
https://tj.lianjia.com/ershoufang/101126981866.html,丰乐里    -  中山门街 ,2室1厅 ,56, 南 北 , 精装 , 中楼层(共6层)  ,暂无数据, 板楼,80,天津
https://tj.lianjia.com/ershoufang/101126923941.html,依丽园    -  中北镇 ,2室1厅 ,88, 南 北 , 精装 , 中楼层(共6层)  ,暂无数据, 板楼,133,天津
https://tj.lianjia.com/ershoufang/101123184416.html,迎风里    -  王顶堤 ,3室2厅 ,82, 东南 北 , 精装 , 中楼层(共8层)  ,暂无数据, 塔楼,189,天津
https://tj.lianjia.com/ershoufang/101127066174.html,红树湾花园    -  中新生态城 ,2室2厅 ,93, 南 , 精装 , 中楼层(共25层)  ,暂无数据, 板楼,115,天津
https://tj.lianjia.com/ershoufang/101127222981.html,安善里    -  小白楼 ,1室0厅 ,11, 东 西 , 简装 , 低楼层(共3层)  ,暂无数据, 板楼,125,天津
https://tj.lianjia.com/ershoufang/101127315914.html,通泰香滨城    -  新湾 ,2室1厅 ,88, 南 北 , 毛坯 , 18层  ,暂无数据, 板塔结合,140,天津
https://tj.lianjia.com/ershoufang/101118564540.html,金丰公寓    -  邵公庄 ,2室2厅 ,86, 东南 , 简装 , 中楼层(共7层)  ,暂无数据, 板塔结合,115,天津
https://tj.lianjia.com/ershoufang/101123109169.html,绮景家园    -  天穆镇 ,5室2厅 ,215, 南 北 东 , 简装 , 低楼层(共4层)  ,暂无数据, 板塔结合,370,天津
https://tj.lianjia.com/ershoufang/101123469608.html,华侨城汇涛苑    -  东丽湖 ,2室2厅 ,87, 南 , 精装 , 28层  ,暂无数据, 板楼,58,天津
https://tj.lianjia.com/ershoufang/101123745225.html,贵都大厦    -  小白楼 ,2室1厅 ,72, 东南 , 精装 , 中楼层(共30层)  ,暂无数据, 板塔结合,299,天津
https://tj.lianjia.com/ershoufang/101123768346.html,中建锦绣丽城    -  金钟街 ,3室2厅 ,113, 南 北 , 其他 , 高楼层(共11层)  ,暂无数据, 板楼,125.6,天津
https://tj.lianjia.com/ershoufang/101126999062.html,华润橡树湾茗润轩    -  华明镇 ,3室1厅 ,94, 北 南 , 简装 , 低楼层(共16层)  ,暂无数据, 板塔结合,115,天津
https://tj.lianjia.com/ershoufang/101123765600.html,景兴西里社区    -  挂甲寺 ,1室1厅 ,58, 南 , 精装 , 中楼层(共6层)  ,暂无数据, 板楼,199,天津
https://tj.lianjia.com/ershoufang/101127437482.html,牛镇新苑    -  高村 ,3室2厅 ,114, 南 北 , 简装 , 高楼层(共11层)  ,暂无数据, 板塔结合,64,天津
https://tj.lianjia.com/ershoufang/101123915199.html,海景园    -  古林街 ,3室1厅 ,89, 南 , 精装 , 高楼层(共11层)  ,暂无数据, 板塔结合,90,天津
https://tj.lianjia.com/ershoufang/101127014482.html,恒大山水城    -  泗村 ,3室2厅 ,135, 南 北 , 其他 , 中楼层(共7层)  ,暂无数据, 板楼,95.8,天津
https://tj.lianjia.com/ershoufang/101124864279.html,雅云里    -  长虹街 ,1室1厅 ,38, 南 , 简装 , 中楼层(共7层)  ,暂无数据, 板塔结合,109,天津
https://tj.lianjia.com/ershoufang/101127151795.html,万达·水西台    -  芥园道 ,3室2厅 ,108, 南 北 , 毛坯 , 中楼层(共5层)  ,暂无数据, 暂无数据,335,天津
https://tj.lianjia.com/ershoufang/101127380234.html,蓝岸森林    -  天穆镇 ,2室1厅 ,86, 南 北 , 简装 , 低楼层(共6层)  ,暂无数据, 板楼,106,天津
https://tj.lianjia.com/ershoufang/101127102978.html,津南悦府    -  辛庄 ,3室2厅 ,87, 南 北 , 简装 , 18层  ,暂无数据, 板楼,126,天津
https://tj.lianjia.com/ershoufang/101122931798.html,凯信佳园    -  中北镇 ,2室1厅 ,84, 南 北 , 简装 , 高楼层(共6层)  ,暂无数据, 板楼,99,天津
https://tj.lianjia.com/ershoufang/101126023427.html,四季春晓    -  海河教育园区 ,3室2厅 ,88, 南 , 毛坯 , 7层  ,暂无数据, 板塔结合,156.5,天津
https://tj.lianjia.com/ershoufang/101125523591.html,集美雍阳    -  东蒲洼街 ,3室2厅 ,147, 南 北 , 简装 , 7层  ,暂无数据, 板塔结合,235,天津
https://tj.lianjia.com/ershoufang/101122425292.html,金厦新都庄园芳溪园    -  李七庄 ,2室2厅 ,96, 南 北 , 简装 , 中楼层(共6层)  ,暂无数据, 板楼,174,天津
https://tj.lianjia.com/ershoufang/101123638710.html,芷岳里    -  体育馆街 ,1室0厅 ,19, 西北 , 简装 , 中楼层(共5层)  ,暂无数据, 板楼,118,天津
https://tj.lianjia.com/ershoufang/101127133819.html,雅静园    -  杨村 ,3室2厅 ,117, 南 北 , 精装 , 中楼层(共14层)  ,暂无数据, 板楼,135,天津
https://tj.lianjia.com/ershoufang/101127021999.html,花园楼    -  越秀路 ,1室0厅 ,11, 东 , 其他 , 高楼层(共6层)  ,暂无数据, 板楼,59,天津
https://tj.lianjia.com/ershoufang/101122965261.html,宝利BLOCK街区    -  蓟州城区 ,2室2厅 ,85, 南 , 其他 , 中楼层(共27层)  ,暂无数据, 暂无数据,92,天津
https://tj.lianjia.com/ershoufang/101126965196.html,天和林溪雅园    -  静湖 ,2室1厅 ,80, 南 北 , 其他 , 低楼层(共16层)  ,暂无数据, 板塔结合,49.5,天津
https://tj.lianjia.com/ershoufang/101124681145.html,靖江西里    -  月牙河 ,1室1厅 ,38, 南 , 其他 , 高楼层(共6层)  ,暂无数据, 板塔结合,39,天津
https://tj.lianjia.com/ershoufang/101124219852.html,潞河南里    -  丁字沽街 ,2室1厅 ,59, 南 北 , 其他 , 中楼层(共6层)  ,暂无数据, 板塔结合,78,天津
https://tj.lianjia.com/ershoufang/101124360638.html,剑桥郡博睿园     -  海滨 ,2室1厅 ,77, 南 北 , 精装 , 中楼层(共18层)  ,暂无数据, 板塔结合,59,天津
https://tj.lianjia.com/ershoufang/101126793856.html,新城·玺樾熙棠    -  东蒲洼街 ,3室2厅 ,111, 南 北 , 其他 , 7层  ,暂无数据, 板塔结合,175,天津
https://tj.lianjia.com/ershoufang/101127045777.html,汉中里    -  向阳路 ,3室1厅 ,101, 南 北 , 精装 , 中楼层(共6层)  ,暂无数据, 板楼,215,天津
https://tj.lianjia.com/ershoufang/101125713103.html,国宜北里    -  宜兴埠 ,2室1厅 ,80, 南 北 , 精装 , 6层  ,暂无数据, 板楼,55,天津
https://tj.lianjia.com/ershoufang/101123695642.html,金融街滨海融御    -  塘沽街 ,4室2厅 ,142, 南 北 , 其他 , 高楼层(共33层)  ,暂无数据, 板塔结合,257,天津
https://tj.lianjia.com/ershoufang/101126788923.html,民宜里    -  宜兴埠 ,1室1厅 ,35, 南 , 简装 , 低楼层(共6层)  ,暂无数据, 板楼,63,天津
https://tj.lianjia.com/ershoufang/101118831306.html,海景文苑东区    -  挂甲寺 ,1室1厅 ,59, 北 , 其他 , 37层  ,暂无数据, 塔楼,148,天津
https://tj.lianjia.com/ershoufang/101124655366.html,五矿榕园    -  李七庄 ,2室1厅 ,91, 南 , 精装 , 中楼层(共16层)  ,暂无数据, 板塔结合,129,天津
https://tj.lianjia.com/ershoufang/101126261794.html,澳隆花园    -  友谊路 ,2室1厅 ,92, 南 , 简装 , 中楼层(共8层)  ,暂无数据, 板楼,195,天津
https://tj.lianjia.com/ershoufang/101125786436.html,宏达园    -  杭州道 ,1室1厅 ,59, 南 , 其他 , 中楼层(共6层)  ,暂无数据, 板楼,50,天津
https://tj.lianjia.com/ershoufang/101125452238.html,经纬城市绿洲华清家园    -  佛罗伦萨 ,2室2厅 ,92, 南 北 , 简装 , 低楼层(共33层)  ,暂无数据, 板楼,92,天津
https://tj.lianjia.com/ershoufang/101123387952.html,万兴花园    -  向阳楼 ,2室1厅 ,88, 南 北 , 精装 , 中楼层(共7层)  ,暂无数据, 板塔结合,146.6,天津
https://tj.lianjia.com/ershoufang/101127187984.html,順驰城市艺墅    -  佛罗伦萨 ,3室2厅 ,151, 南 北 , 精装 , 低楼层(共6层)  ,暂无数据, 板楼,218,天津
https://tj.lianjia.com/ershoufang/101122161272.html,静湖花园西区    -  静湖 ,3室2厅 ,127, 南 北 , 简装 , 高楼层(共6层)  ,暂无数据, 塔楼,52,天津
https://tj.lianjia.com/ershoufang/101124541856.html,文明里    -  杭州道 ,1室1厅 ,51, 南 , 其他 , 中楼层(共6层)  ,暂无数据, 板楼,50,天津
https://tj.lianjia.com/ershoufang/101125031664.html,雍馨花园西区    -  杨村 ,2室2厅 ,86, 南 北 , 精装 , 中楼层(共5层)  ,暂无数据, 板楼,97,天津
https://tj.lianjia.com/ershoufang/101124814092.html,亿嘉园    -  下朱庄 ,3室2厅 ,90, 南 北 , 毛坯 , 低楼层(共7层)  ,暂无数据, 板楼,82,天津
https://tj.lianjia.com/ershoufang/101124678963.html,宏城御溪园    -  李七庄 ,3室2厅 ,127, 南 北 , 精装 , 高楼层(共18层)  ,暂无数据, 板楼,175,天津
https://tj.lianjia.com/ershoufang/101125470899.html,五一家园    -  尖山 ,2室1厅 ,94, 北 南 , 其他 , 中楼层(共6层)  ,暂无数据, 板楼,258,天津
https://tj.lianjia.com/ershoufang/101127633276.html,景兴西里社区    -  挂甲寺 ,2室1厅 ,54, 西 , 简装 , 高楼层(共8层)  ,暂无数据, 板楼,135,天津
https://tj.lianjia.com/ershoufang/101124965942.html,龙湖天宸原著    -  海河教育园区 ,3室2厅 ,92, 南 北 , 毛坯 , 8层  ,暂无数据, 板楼,148,天津
https://tj.lianjia.com/ershoufang/101123918989.html,金德园    -  南营门街 ,2室1厅 ,63, 西南 , 精装 , 高楼层(共46层)  ,暂无数据, 塔楼,409,天津
