房屋信息链接,房屋地址,户型,房屋面积,朝向,装修,楼层,年份,房屋类型,价格,城市
https://sy.lianjia.com/ershoufang/102107940640.html,沈铁光复里    -  新华广场 ,2室1厅 ,44, 东南 , 其他 , 中楼层(共6层) ,1999, 板楼,47,沈阳
https://sy.lianjia.com/ershoufang/102108464210.html,金地融创峯范    -  首府新区 ,2室1厅 ,79, 南 北 , 精装 , 高楼层(共18层)  ,暂无数据, 暂无数据,65,沈阳
https://sy.lianjia.com/ershoufang/102108307095.html,绿城全运村翡翠园A区    -  新市府 ,4室2厅 ,244, 南 北 , 精装 , 中楼层(共5层) ,2012, 板楼,378,沈阳
https://sy.lianjia.com/ershoufang/102108537169.html,瑞府    -  东北大马路 ,2室1厅 ,79, 南 , 精装 , 中楼层(共29层)  ,暂无数据, 板楼,69,沈阳
https://sy.lianjia.com/ershoufang/102107450463.html,万科西华府南区    -  张士 ,3室2厅 ,129, 南 北 , 其他 , 中楼层(共6层) ,2019, 板楼,169,沈阳
https://sy.lianjia.com/ershoufang/102108465006.html,奥园国际城    -  会展中心 ,2室1厅 ,83, 南 北 , 精装 , 高楼层(共33层) ,2014, 板塔结合,61.8,沈阳
https://sy.lianjia.com/ershoufang/102108464210.html,金地融创峯范    -  首府新区 ,2室1厅 ,79, 南 北 , 精装 , 高楼层(共18层)  ,暂无数据, 暂无数据,65,沈阳
https://sy.lianjia.com/ershoufang/102108719527.html,明发锦绣华城    -  道义 ,2室2厅 ,88, 东 南 , 精装 , 中楼层(共34层) ,2014, 板楼,43.9,沈阳
https://sy.lianjia.com/ershoufang/102108167085.html,和泰尚东区    -  于洪广场 ,2室1厅 ,85, 南 北 , 精装 , 低楼层(共5层)  ,暂无数据, 板楼,63,沈阳
https://sy.lianjia.com/ershoufang/102108758433.html,银亿格兰郡    -  西三台子 ,2室2厅 ,84, 南 北 , 精装 , 低楼层(共6层) ,2016, 板楼,61,沈阳
https://sy.lianjia.com/ershoufang/102108652371.html,华府丹郡    -  会展中心 ,2室2厅 ,63, 南 , 其他 , 中楼层(共32层) ,2015, 板楼,39.8,沈阳
https://sy.lianjia.com/ershoufang/102107298317.html,恒大名都三期    -  会展中心 ,3室2厅 ,100, 南 西 北 , 毛坯 , 高楼层(共31层) ,2020, 板楼,55,沈阳
https://sy.lianjia.com/ershoufang/102108079476.html,肇工小区    -  工人村 ,3室1厅 ,83, 南 北 , 简装 , 低楼层(共7层) ,2009, 板楼,53.7,沈阳
https://sy.lianjia.com/ershoufang/102108005860.html,恒大滨江左岸    -  东湖 ,3室2厅 ,124, 南 北 , 其他 , 高楼层(共25层) ,2020, 板楼,108,沈阳
https://sy.lianjia.com/ershoufang/102107885555.html,府城铭邸    -  新市府 ,3室2厅 ,91, 南 北 , 精装 , 高楼层(共32层) ,2016, 板塔结合,59.9,沈阳
https://sy.lianjia.com/ershoufang/102107447151.html,龙湖锦璘原著    -  四台子 ,2室2厅 ,86, 南 北 , 精装 , 高楼层(共26层) ,2023, 板楼,96,沈阳
https://sy.lianjia.com/ershoufang/102107573118.html,爵仕观邸    -  云峰 ,2室1厅 ,52, 东 北 , 简装 , 低楼层(共26层) ,2008, 板楼,48,沈阳
https://sy.lianjia.com/ershoufang/102108185585.html,果舍添香二期    -  八王寺 ,2室1厅 ,74, 南 北 , 精装 , 高楼层(共32层) ,2010, 板楼,47.8,沈阳
https://sy.lianjia.com/ershoufang/102107602955.html,恒大雅苑    -  四台子 ,3室2厅 ,108, 南 北 , 毛坯 , 中楼层(共26层) ,2020, 板楼,78,沈阳
https://sy.lianjia.com/ershoufang/102108169079.html,凌空六小区    -  滑翔 ,1室1厅 ,46, 南 北 , 其他 , 中楼层(共7层) ,1998, 板楼,21,沈阳
https://sy.lianjia.com/ershoufang/102108301435.html,国瑞城    -  东北大马路 ,2室1厅 ,79, 南 北 , 精装 , 中楼层(共30层) ,2015, 板楼,64,沈阳
https://sy.lianjia.com/ershoufang/102107628193.html,金地朗悦    -  陶瓷城 ,2室2厅 ,82, 南 北 , 毛坯 , 高楼层(共32层)  ,暂无数据, 板楼,66,沈阳
https://sy.lianjia.com/ershoufang/102107971952.html,中海和平之门天际    -  长白 ,3室2厅 ,125, 南 北 , 其他 , 中楼层(共33层) ,2021, 板楼,230,沈阳
https://sy.lianjia.com/ershoufang/102106627796.html,金水湾    -  营城子 ,2室1厅 ,63, 南 北 , 简装 , 中楼层(共6层)  ,暂无数据, 板楼,25,沈阳
https://sy.lianjia.com/ershoufang/102102536092.html,亿博隆河谷    -  白塔 ,3室2厅 ,146, 南 北 , 精装 , 低楼层(共34层) ,2016, 板楼,82,沈阳
https://sy.lianjia.com/ershoufang/102107964965.html,碧桂园银河城星荟    -  于洪新城 ,2室1厅 ,78, 南 北 , 精装 , 中楼层(共27层) ,2016, 板楼,56.5,沈阳
https://sy.lianjia.com/ershoufang/102107341357.html,佳和新城    -  方家栏 ,2室2厅 ,80, 南 北 , 精装 , 中楼层(共6层) ,2003, 板楼,46,沈阳
https://sy.lianjia.com/ershoufang/102108677353.html,沈电社区    -  马路湾 ,2室1厅 ,55, 东 西 , 简装 , 低楼层(共9层) ,1999, 板楼,53,沈阳
https://sy.lianjia.com/ershoufang/102108727755.html,新兴花园    -  南湖 ,1室1厅 ,45, 东 , 精装 , 低楼层(共41层) ,2014, 板塔结合,59.9,沈阳
https://sy.lianjia.com/ershoufang/102107406706.html,恒大雅苑    -  四台子 ,3室2厅 ,115, 南 北 , 毛坯 , 低楼层(共32层) ,2022, 板楼,77.2,沈阳
https://sy.lianjia.com/ershoufang/102108619002.html,幸福岛    -  霁虹 ,2室1厅 ,105, 南 北 , 其他 , 高楼层(共27层) ,2008, 板楼,99.8,沈阳
https://sy.lianjia.com/ershoufang/102108647539.html,和景嘉园    -  北市 ,1室1厅 ,48, 南 , 精装 , 中楼层(共30层)  ,暂无数据, 暂无数据,55.8,沈阳
https://sy.lianjia.com/ershoufang/102108201250.html,大万莲社区    -  万柳塘 ,3室1厅 ,93, 南 北 , 其他 , 高楼层(共7层) ,1992, 板楼,33,沈阳
https://sy.lianjia.com/ershoufang/102108229247.html,华海雅馨苑    -  长客 ,2室2厅 ,87, 南 北 , 简装 , 低楼层(共6层)  ,暂无数据, 板楼,55,沈阳
https://sy.lianjia.com/ershoufang/102108296480.html,五三小区    -  北行 ,2室1厅 ,55, 南 北 , 精装 , 低楼层(共7层)  ,暂无数据, 板楼,78,沈阳
https://sy.lianjia.com/ershoufang/102106837336.html,汇置尚岛    -  道义 ,2室2厅 ,86, 南 北 , 毛坯 , 低楼层(共33层) ,2022, 板楼,68,沈阳
https://sy.lianjia.com/ershoufang/102108560134.html,碧桂园公园印象    -  新市府 ,4室2厅 ,160, 南 北 , 其他 , 低楼层(共6层) ,2019, 板楼,155,沈阳
https://sy.lianjia.com/ershoufang/102108570931.html,明廉小区    -  塔湾 ,1室1厅 ,42, 南 北 , 精装 , 低楼层(共7层) ,2015, 板楼,26.8,沈阳
https://sy.lianjia.com/ershoufang/102108613220.html,龙湖双珑原著（二期）    -  未知商圈 ,3室2厅 ,133, 南 北 , 毛坯 , 高楼层(共13层)  ,暂无数据, 暂无数据,105,沈阳
https://sy.lianjia.com/ershoufang/102108185585.html,果舍添香二期    -  八王寺 ,2室1厅 ,74, 南 北 , 精装 , 高楼层(共32层) ,2010, 板楼,47.8,沈阳
https://sy.lianjia.com/ershoufang/102108169079.html,凌空六小区    -  滑翔 ,1室1厅 ,46, 南 北 , 其他 , 中楼层(共7层) ,1998, 板楼,21,沈阳
https://sy.lianjia.com/ershoufang/102107602955.html,恒大雅苑    -  四台子 ,3室2厅 ,108, 南 北 , 毛坯 , 中楼层(共26层) ,2020, 板楼,78,沈阳
https://sy.lianjia.com/ershoufang/102107341357.html,佳和新城    -  方家栏 ,2室2厅 ,80, 南 北 , 精装 , 中楼层(共6层) ,2003, 板楼,46,沈阳
https://sy.lianjia.com/ershoufang/102107885555.html,府城铭邸    -  新市府 ,3室2厅 ,91, 南 北 , 精装 , 高楼层(共32层) ,2016, 板塔结合,59.9,沈阳
https://sy.lianjia.com/ershoufang/102107406706.html,恒大雅苑    -  四台子 ,3室2厅 ,115, 南 北 , 毛坯 , 低楼层(共32层) ,2022, 板楼,77.2,沈阳
https://sy.lianjia.com/ershoufang/102102536092.html,亿博隆河谷    -  白塔 ,3室2厅 ,146, 南 北 , 精装 , 低楼层(共34层) ,2016, 板楼,82,沈阳
https://sy.lianjia.com/ershoufang/102108719527.html,明发锦绣华城    -  道义 ,2室2厅 ,88, 东 南 , 精装 , 中楼层(共34层) ,2014, 板楼,43.9,沈阳
https://sy.lianjia.com/ershoufang/102108217132.html,维华商业广场    -  北行 ,2室1厅 ,73, 南 , 简装 , 低楼层(共34层)  ,暂无数据, 板楼,27,沈阳
https://sy.lianjia.com/ershoufang/102108633870.html,中海和悦府二期    -  荷兰村 ,2室2厅 ,89, 南 北 , 精装 , 低楼层(共34层)  ,暂无数据, 板楼,77,沈阳
https://sy.lianjia.com/ershoufang/102108485656.html,金辉优步湖畔    -  丁香湖 ,3室2厅 ,100, 南 北 , 精装 , 高楼层(共12层) ,2019, 板楼,79,沈阳
https://sy.lianjia.com/ershoufang/102108434212.html,SR国际新城    -  奥体 ,4室2厅 ,220, 南 北 , 其他 , 低楼层(共30层) ,2009, 板楼,134,沈阳
https://sy.lianjia.com/ershoufang/102108695428.html,碧桂园银河城锦园    -  于洪新城 ,3室2厅 ,116, 南 北 , 毛坯 , 中楼层(共33层) ,2015, 板楼,85,沈阳
https://sy.lianjia.com/ershoufang/102107939800.html,恒大盛京印象    -  新市府 ,3室1厅 ,148, 南 北 , 其他 , 中楼层(共5层) ,2020, 板楼,166,沈阳
https://sy.lianjia.com/ershoufang/102106837336.html,汇置尚岛    -  道义 ,2室2厅 ,86, 南 北 , 毛坯 , 低楼层(共33层) ,2022, 板楼,68,沈阳
https://sy.lianjia.com/ershoufang/102107453127.html,招商雍景湾    -  于洪新城 ,3室2厅 ,109, 南 北 , 精装 , 高楼层(共33层)  ,暂无数据, 板楼,102,沈阳
https://sy.lianjia.com/ershoufang/102108634355.html,五七里小区    -  北市 ,3室1厅 ,93, 南 北 , 简装 , 中楼层(共7层)  ,暂无数据, 暂无数据,54,沈阳
https://sy.lianjia.com/ershoufang/102108564969.html,华府丹郡    -  会展中心 ,3室1厅 ,151, 南 西 北 , 毛坯 , 低楼层(共33层) ,2018, 板楼,73.8,沈阳
https://sy.lianjia.com/ershoufang/102108801073.html,恒大江湾一二期    -  东湖 ,3室1厅 ,121, 南 北 , 简装 , 低楼层(共24层) ,2016, 板楼,84,沈阳
https://sy.lianjia.com/ershoufang/102107902105.html,吾悦华府    -  道义 ,2室1厅 ,78, 南 北 , 毛坯 , 高楼层(共33层) ,2021, 板楼,54,沈阳
https://sy.lianjia.com/ershoufang/102108506808.html,万科花园新城    -  方家栏 ,3室2厅 ,166, 南 北 , 其他 , 低楼层(共6层)  ,暂无数据, 板楼,110,沈阳
https://sy.lianjia.com/ershoufang/102108665339.html,万科明日之光C区    -  会展中心 ,1室1厅 ,57, 东南 , 精装 , 低楼层(共34层)  ,暂无数据, 板塔结合,20.8,沈阳
https://sy.lianjia.com/ershoufang/102108677353.html,沈电社区    -  马路湾 ,2室1厅 ,55, 东 西 , 简装 , 低楼层(共9层) ,1999, 板楼,53,沈阳
https://sy.lianjia.com/ershoufang/102108727755.html,新兴花园    -  南湖 ,1室1厅 ,45, 东 , 精装 , 低楼层(共41层) ,2014, 板塔结合,59.9,沈阳
https://sy.lianjia.com/ershoufang/102108268569.html,阳光城和平101    -  南湖 ,3室2厅 ,178, 南 北 , 其他 , 中楼层(共29层) ,2023, 板楼,360,沈阳
https://sy.lianjia.com/ershoufang/102108756166.html,恒大名都一期    -  会展中心 ,3室1厅 ,105, 东 南 , 精装 , 低楼层(共33层) ,2012, 板楼,54,沈阳
https://sy.lianjia.com/ershoufang/102108296480.html,五三小区    -  北行 ,2室1厅 ,55, 南 北 , 精装 , 低楼层(共7层)  ,暂无数据, 板楼,78,沈阳
https://sy.lianjia.com/ershoufang/102108109370.html,新世界名汇    -  太原街 ,2室2厅 ,112, 西北 , 其他 , 低楼层(共35层) ,2014, 塔楼,90,沈阳
https://sy.lianjia.com/ershoufang/102108213295.html,听雨观澜M区    -  营城子 ,2室1厅 ,76, 南 北 , 其他 , 中楼层(共10层)  ,暂无数据, 暂无数据,43,沈阳
https://sy.lianjia.com/ershoufang/102108200199.html,世纪新城    -  奥体 ,2室2厅 ,91, 南 北 , 精装 , 中楼层(共6层) ,2005, 板塔结合,60,沈阳
https://sy.lianjia.com/ershoufang/102108538866.html,克莱斯特国际花园    -  北行 ,3室2厅 ,117, 西南 , 简装 , 中楼层(共30层) ,2005, 板楼,90,沈阳
https://sy.lianjia.com/ershoufang/102108266026.html,太湖国际花园    -  道义 ,2室1厅 ,59, 南 , 精装 , 低楼层(共17层) ,2008, 板楼,27.6,沈阳
https://sy.lianjia.com/ershoufang/102108564969.html,华府丹郡    -  会展中心 ,3室1厅 ,151, 南 西 北 , 毛坯 , 低楼层(共33层) ,2018, 板楼,73.8,沈阳
https://sy.lianjia.com/ershoufang/102108634355.html,五七里小区    -  北市 ,3室1厅 ,93, 南 北 , 简装 , 中楼层(共7层)  ,暂无数据, 暂无数据,54,沈阳
https://sy.lianjia.com/ershoufang/102108227643.html,华润置地万象府    -  重工街 ,4室1厅 ,141, 南 北 , 其他 , 低楼层(共6层) ,2021, 板楼,225,沈阳
https://sy.lianjia.com/ershoufang/102108592923.html,圣天社区    -  五爱 ,1室1厅 ,29, 南 , 简装 , 低楼层(共9层) ,2011, 板楼,16.8,沈阳
https://sy.lianjia.com/ershoufang/102107861174.html,万科四季花城    -  陵西 ,3室2厅 ,109, 南 北 , 简装 , 高楼层(共5层) ,2005, 板楼,65,沈阳
https://sy.lianjia.com/ershoufang/102108675331.html,海棠小区    -  区中心 ,2室1厅 ,53, 南 , 精装 , 中楼层(共7层)  ,暂无数据, 暂无数据,25.5,沈阳
https://sy.lianjia.com/ershoufang/102107877020.html,假日蓝湾    -  保工北 ,3室2厅 ,127, 南 北 , 精装 , 中楼层(共5层) ,2009, 板楼,132,沈阳
https://sy.lianjia.com/ershoufang/102108512389.html,旭辉首府铂辰时代    -  首府新区 ,3室2厅 ,121, 南 北 , 毛坯 , 中楼层(共6层)  ,暂无数据, 暂无数据,175,沈阳
https://sy.lianjia.com/ershoufang/102108097258.html,太原小区    -  太原街 ,2室1厅 ,53, 南 北 , 简装 , 高楼层(共7层) ,1998, 板楼,42,沈阳
https://sy.lianjia.com/ershoufang/102108613220.html,龙湖双珑原著（二期）    -  未知商圈 ,3室2厅 ,133, 南 北 , 毛坯 , 高楼层(共13层)  ,暂无数据, 暂无数据,105,沈阳
https://sy.lianjia.com/ershoufang/102108560134.html,碧桂园公园印象    -  新市府 ,4室2厅 ,160, 南 北 , 其他 , 低楼层(共6层) ,2019, 板楼,155,沈阳
https://sy.lianjia.com/ershoufang/102108570931.html,明廉小区    -  塔湾 ,1室1厅 ,42, 南 北 , 精装 , 低楼层(共7层) ,2015, 板楼,26.8,沈阳
https://sy.lianjia.com/ershoufang/102108434212.html,SR国际新城    -  奥体 ,4室2厅 ,220, 南 北 , 其他 , 低楼层(共30层) ,2009, 板楼,134,沈阳
https://sy.lianjia.com/ershoufang/102108506808.html,万科花园新城    -  方家栏 ,3室2厅 ,166, 南 北 , 其他 , 低楼层(共6层)  ,暂无数据, 板楼,110,沈阳
https://sy.lianjia.com/ershoufang/102108756166.html,恒大名都一期    -  会展中心 ,3室1厅 ,105, 东 南 , 精装 , 低楼层(共33层) ,2012, 板楼,54,沈阳
https://sy.lianjia.com/ershoufang/102108665339.html,万科明日之光C区    -  会展中心 ,1室1厅 ,57, 东南 , 精装 , 低楼层(共34层)  ,暂无数据, 板塔结合,20.8,沈阳
https://sy.lianjia.com/ershoufang/102108677353.html,沈电社区    -  马路湾 ,2室1厅 ,55, 东 西 , 简装 , 低楼层(共9层) ,1999, 板楼,53,沈阳
https://sy.lianjia.com/ershoufang/102107406706.html,恒大雅苑    -  四台子 ,3室2厅 ,115, 南 北 , 毛坯 , 低楼层(共32层) ,2022, 板楼,77.2,沈阳
https://sy.lianjia.com/ershoufang/102108619002.html,幸福岛    -  霁虹 ,2室1厅 ,105, 南 北 , 其他 , 高楼层(共27层) ,2008, 板楼,99.8,沈阳
https://sy.lianjia.com/ershoufang/102108647539.html,和景嘉园    -  北市 ,1室1厅 ,48, 南 , 精装 , 中楼层(共30层)  ,暂无数据, 暂无数据,55.8,沈阳
https://sy.lianjia.com/ershoufang/102108229247.html,华海雅馨苑    -  长客 ,2室2厅 ,87, 南 北 , 简装 , 低楼层(共6层)  ,暂无数据, 板楼,55,沈阳
https://sy.lianjia.com/ershoufang/102108201250.html,大万莲社区    -  万柳塘 ,3室1厅 ,93, 南 北 , 其他 , 高楼层(共7层) ,1992, 板楼,33,沈阳
https://sy.lianjia.com/ershoufang/102106627796.html,金水湾    -  营城子 ,2室1厅 ,63, 南 北 , 简装 , 中楼层(共6层)  ,暂无数据, 板楼,25,沈阳
https://sy.lianjia.com/ershoufang/102108652371.html,华府丹郡    -  会展中心 ,2室2厅 ,63, 南 , 其他 , 中楼层(共32层) ,2015, 板楼,39.8,沈阳
https://sy.lianjia.com/ershoufang/102108301435.html,国瑞城    -  东北大马路 ,2室1厅 ,79, 南 北 , 精装 , 中楼层(共30层) ,2015, 板楼,64,沈阳
https://sy.lianjia.com/ershoufang/102108417127.html,东方欧博城    -  望花 ,3室1厅 ,101, 南 北 东 , 精装 , 18层  ,暂无数据, 板楼,70,沈阳
https://sy.lianjia.com/ershoufang/102108222277.html,白塔茗居    -  白塔 ,2室1厅 ,74, 南 北 , 其他 , 低楼层(共6层)  ,暂无数据, 暂无数据,33,沈阳
https://sy.lianjia.com/ershoufang/102108110832.html,香格蔚蓝B区    -  营城子 ,4室2厅 ,197, 南 北 , 精装 , 低楼层(共4层)  ,暂无数据, 板楼,138,沈阳
https://sy.lianjia.com/ershoufang/102106454668.html,恒大名都二期    -  会展中心 ,4室2厅 ,169, 南 北 , 精装 , 中楼层(共33层) ,2012, 板塔结合,72.8,沈阳
https://sy.lianjia.com/ershoufang/102107685908.html,巴塞罗那皇家特区    -  云峰 ,2室1厅 ,56, 南 , 其他 , 低楼层(共30层) ,2010, 板塔结合,59,沈阳
https://sy.lianjia.com/ershoufang/102108377904.html,中南世纪城    -  经济技术开发区 ,1室1厅 ,56, 南 , 毛坯 , 低楼层(共22层) ,2017, 板楼,33,沈阳
https://sy.lianjia.com/ershoufang/102107847613.html,龙湖西府原著    -  张士 ,2室2厅 ,81, 东 南 北 , 其他 , 低楼层(共34层) ,2017, 板楼,68,沈阳
https://sy.lianjia.com/ershoufang/102107596120.html,华强城一期    -  正良 ,3室2厅 ,102, 东南 , 毛坯 , 中楼层(共31层) ,2012, 板楼,62,沈阳
https://sy.lianjia.com/ershoufang/102107501257.html,和泰尚东区    -  于洪广场 ,2室2厅 ,86, 北 南 , 简装 , 低楼层(共4层) ,2000, 板楼,58,沈阳
https://sy.lianjia.com/ershoufang/102106884716.html,华府新天地（华府悦都）    -  金融中心 ,1室0厅 ,31, 北 , 其他 , 中楼层(共29层) ,2015, 塔楼,26,沈阳
https://sy.lianjia.com/ershoufang/102108658986.html,恒大名都二期    -  会展中心 ,3室2厅 ,144, 西 南 北 , 精装 , 中楼层(共33层) ,2012, 板塔结合,80,沈阳
https://sy.lianjia.com/ershoufang/102107828971.html,SR国际新城    -  奥体 ,2室2厅 ,126, 西南 , 精装 , 中楼层(共30层) ,2009, 塔楼,73,沈阳
https://sy.lianjia.com/ershoufang/102105579568.html,慧缘馨村    -  长青 ,3室2厅 ,130, 南 北 , 其他 , 中楼层(共6层)  ,暂无数据, 板塔结合,89,沈阳
https://sy.lianjia.com/ershoufang/102107105859.html,中海城锦城    -  荷兰村 ,2室1厅 ,83, 北 南 , 毛坯 , 中楼层(共33层) ,2015, 板楼,58,沈阳
https://sy.lianjia.com/ershoufang/102107963415.html,旭辉铂宸府    -  金融中心 ,3室2厅 ,116, 南 北 , 精装 , 低楼层(共46层) ,2022, 板楼,145,沈阳
https://sy.lianjia.com/ershoufang/102107972015.html,顶盛国际花园    -  会展中心 ,3室2厅 ,97, 南 , 简装 , 高楼层(共33层) ,2018, 板楼,39.8,沈阳
https://sy.lianjia.com/ershoufang/102108680507.html,方大长白一品    -  和平湾 ,3室2厅 ,128, 南 北 , 精装 , 中楼层(共26层) ,2022, 板楼,249,沈阳
https://sy.lianjia.com/ershoufang/102108658571.html,东亚翰林世家    -  陵东 ,1室1厅 ,37, 东 , 其他 , 高楼层(共9层) ,2018, 塔楼,22,沈阳
https://sy.lianjia.com/ershoufang/102108803885.html,建大一小区    -  保工南 ,1室1厅 ,38, 南 , 其他 , 中楼层(共8层) ,1998, 板楼,23.8,沈阳
https://sy.lianjia.com/ershoufang/102105354359.html,中海城蓝堡    -  荷兰村 ,2室1厅 ,75, 东北 , 简装 , 高楼层(共33层) ,2011, 板楼,38,沈阳
https://sy.lianjia.com/ershoufang/102108683733.html,和泰运恒国际    -  中山路 ,1室1厅 ,50, 北 , 其他 , 中楼层(共22层)  ,暂无数据, 板塔结合,19,沈阳
https://sy.lianjia.com/ershoufang/102108049387.html,五彩阳光城    -  造化 ,1室1厅 ,47, 南 北 , 精装 , 中楼层(共8层) ,2017, 板楼,30,沈阳
https://sy.lianjia.com/ershoufang/102108713407.html,阳光尚城一期    -  西三台子 ,2室2厅 ,92, 南 北 , 简装 , 中楼层(共6层) ,2009, 板楼,58,沈阳
https://sy.lianjia.com/ershoufang/102108713269.html,朗明居    -  长青 ,3室1厅 ,104, 南 北 , 精装 , 中楼层(共27层) ,2015, 板楼,99,沈阳
https://sy.lianjia.com/ershoufang/102108698816.html,国瑞城    -  东北大马路 ,3室1厅 ,105, 南 北 , 精装 , 低楼层(共29层) ,2015, 板楼,72,沈阳
https://sy.lianjia.com/ershoufang/102105672647.html,华润中央公园    -  五爱 ,2室1厅 ,63, 南 , 精装 , 高楼层(共20层) ,2016, 板楼,110,沈阳
https://sy.lianjia.com/ershoufang/102105914425.html,银亿万万城    -  西三台子 ,2室2厅 ,80, 南 北 , 精装 , 高楼层(共6层) ,2008, 板楼,41,沈阳
https://sy.lianjia.com/ershoufang/102106837336.html,汇置尚岛    -  道义 ,2室2厅 ,86, 南 北 , 毛坯 , 低楼层(共33层) ,2022, 板楼,68,沈阳
https://sy.lianjia.com/ershoufang/102107429865.html,融创中央学府    -  道义 ,3室2厅 ,121, 南 北 , 毛坯 , 低楼层(共30层) ,2020, 板楼,76,沈阳
https://sy.lianjia.com/ershoufang/102107453127.html,招商雍景湾    -  于洪新城 ,3室2厅 ,109, 南 北 , 精装 , 高楼层(共33层)  ,暂无数据, 板楼,102,沈阳
https://sy.lianjia.com/ershoufang/102107865425.html,亿海名都    -  塔湾 ,2室2厅 ,86, 南 北 , 其他 , 低楼层(共33层) ,2014, 板楼,63,沈阳
https://sy.lianjia.com/ershoufang/102108488135.html,旭辉东樾城    -  望花 ,3室1厅 ,90, 南 北 , 精装 , 中楼层(共22层)  ,暂无数据, 板楼,85,沈阳
