房屋信息链接,房屋地址,户型,房屋面积,朝向,装修,楼层,年份,房屋类型,价格,城市
https://bj.lianjia.com/ershoufang/101126844471.html,昊天嘉园    -  良乡 ,1室1厅 ,51, 北 , 精装 , 6层 ,2004, 板楼,101,北京
https://bj.lianjia.com/ershoufang/101126008987.html,蓝光星华海悦城    -  良乡 ,3室1厅 ,78, 南 , 精装 , 底层(共9层)  ,暂无数据, 板塔结合,238,北京
https://bj.lianjia.com/ershoufang/101124502883.html,怡安园小区    -  怀柔 ,3室3厅 ,111, 南 北 , 精装 , 顶层(共6层)  ,暂无数据, 板楼,168,北京
https://bj.lianjia.com/ershoufang/101125760961.html,空港吉祥花园    -  后沙峪 ,1室1厅 ,50, 南 , 简装 , 低楼层(共9层) ,2009, 板塔结合,235,北京
https://bj.lianjia.com/ershoufang/101118698131.html,电力宿舍    -  清河 ,3室1厅 ,70, 南 北 , 简装 , 顶层(共6层)  ,暂无数据, 板楼,345,北京
https://bj.lianjia.com/ershoufang/101127619465.html,东土城路13号院    -  和平里 ,2室1厅 ,70, 南 北 , 精装 , 顶层(共6层)  ,暂无数据, 板楼,439,北京
https://bj.lianjia.com/ershoufang/101125977587.html,崇文门东大街    -  崇文门 ,2室1厅 ,55, 南 , 精装 , 中楼层(共14层)  ,暂无数据, 板楼,510,北京
https://bj.lianjia.com/ershoufang/101127627534.html,林校北里    -  黄村火车站 ,2室1厅 ,61, 南 北 , 简装 , 低楼层(共6层) ,1994, 板楼,199,北京
https://bj.lianjia.com/ershoufang/101127321833.html,国美第一城2号院    -  朝青 ,2室1厅 ,96, 南 , 精装 , 27层 ,2006, 板塔结合,580,北京
https://bj.lianjia.com/ershoufang/101127279354.html,西派国际公寓    -  官园 ,2室2厅 ,146, 东 , 精装 , 高楼层(共17层)  ,暂无数据, 板塔结合,1395,北京
https://bj.lianjia.com/ershoufang/101127437068.html,建功东里    -  右安门内 ,1室1厅 ,38, 南 , 简装 , 5层  ,暂无数据, 板楼,360,北京
https://bj.lianjia.com/ershoufang/101126472262.html,金隅凤麟洲    -  朝青 ,1室2厅 ,71, 东 , 精装 , 底层(共9层) ,2008, 板楼,446,北京
https://bj.lianjia.com/ershoufang/101126722915.html,名流花园    -  北七家 ,2室2厅 ,107, 南 北 东 西 , 精装 , 中楼层(共7层)  ,暂无数据, 板楼,295,北京
https://bj.lianjia.com/ershoufang/101127043753.html,西潞园一里    -  良乡 ,2室1厅 ,59, 南 北 , 精装 , 低楼层(共6层) ,1993, 板楼,153,北京
https://bj.lianjia.com/ershoufang/101124707675.html,中建港怡嘉园    -  枣园 ,1室1厅 ,50, 东 , 精装 , 中楼层(共19层)  ,暂无数据, 板塔结合,211,北京
https://bj.lianjia.com/ershoufang/101124098318.html,芭蕾雨悦都北区    -  长阳 ,3室1厅 ,98, 南 北 , 精装 , 中楼层(共10层) ,2015, 板楼,349,北京
https://bj.lianjia.com/ershoufang/101120673726.html,人定湖西里    -  六铺炕 ,2室0厅 ,41, 南 北 , 精装 , 顶层(共4层)  ,暂无数据, 板楼,650,北京
https://bj.lianjia.com/ershoufang/101124772958.html,原香小镇二区    -  长阳 ,3室1厅 ,116, 南 北 , 毛坯 , 高楼层(共6层)  ,暂无数据, 板楼,350,北京
https://bj.lianjia.com/ershoufang/101126796542.html,融科香雪兰溪    -  马驹桥 ,4室2厅 ,157, 南 北 , 精装 , 底层(共8层)  ,暂无数据, 板楼,535,北京
https://bj.lianjia.com/ershoufang/101126369581.html,万科四季花城    -  顺义城 ,2室2厅 ,94, 南 , 精装 , 15层 ,2008, 板塔结合,328,北京
https://bj.lianjia.com/ershoufang/101125223922.html,南沙滩小区    -  南沙滩 ,3室1厅 ,69, 东 西 , 简装 , 中楼层(共6层)  ,暂无数据, 板楼,380,北京
https://bj.lianjia.com/ershoufang/101127083922.html,长龙家园    -  长阳 ,2室1厅 ,66, 南 北 , 简装 , 高楼层(共11层)  ,暂无数据, 板楼,168,北京
https://bj.lianjia.com/ershoufang/101126948914.html,椿蓉园    -  大兴机场空港 ,2室1厅 ,95, 南 北 , 精装 , 中楼层(共6层) ,2008, 板楼,138,北京
https://bj.lianjia.com/ershoufang/101121152671.html,恋日水岸    -  鼓楼街道 ,2室2厅 ,103, 南 北 , 简装 , 中楼层(共6层) ,2013, 板楼,168,北京
https://bj.lianjia.com/ershoufang/101121979829.html,汇新家园    -  万柳 ,3室1厅 ,105, 南 , 简装 , 中楼层(共16层)  ,暂无数据, 塔楼,1028,北京
https://bj.lianjia.com/ershoufang/101124631445.html,皂君东里    -  皂君庙 ,2室1厅 ,59, 东 西 , 简装 , 中楼层(共6层)  ,暂无数据, 板楼,436,北京
https://bj.lianjia.com/ershoufang/101126355166.html,左右坊    -  马家堡 ,2室1厅 ,62, 东 , 精装 , 16层 ,2009, 板楼,307,北京
https://bj.lianjia.com/ershoufang/101127129155.html,北小马厂    -  军博 ,2室1厅 ,51, 南 , 精装 , 中楼层(共5层)  ,暂无数据, 板楼,450,北京
https://bj.lianjia.com/ershoufang/101125315946.html,西海南沿    -  德胜门 ,1室0厅 ,12, 南 , 毛坯 , 底层(共1层)  ,暂无数据, 平房,298,北京
https://bj.lianjia.com/ershoufang/101121791454.html,东泽园    -  东坝 ,1室1厅 ,58, 南 , 精装 , 低楼层(共18层) ,2011, 板楼,240,北京
https://bj.lianjia.com/ershoufang/101123604473.html,北亚花园    -  北七家 ,2室1厅 ,88, 南 北 , 精装 , 中楼层(共6层)  ,暂无数据, 板楼,245,北京
https://bj.lianjia.com/ershoufang/101127021824.html,望京花园东区    -  望京 ,3室2厅 ,118, 东南 , 精装 , 中楼层(共25层)  ,暂无数据, 塔楼,710,北京
https://bj.lianjia.com/ershoufang/101126463958.html,永泰东里    -  清河 ,2室1厅 ,59, 南 北 , 简装 , 高楼层(共6层)  ,暂无数据, 板楼,345,北京
https://bj.lianjia.com/ershoufang/101126206410.html,K2清水湾    -  潞苑 ,1室1厅 ,40, 西 , 简装 , 低楼层(共27层) ,2012, 板塔结合,160,北京
https://bj.lianjia.com/ershoufang/101126266776.html,京城雅居    -  豆各庄 ,3室2厅 ,175, 南 北 , 简装 , 中楼层(共7层)  ,暂无数据, 板楼,654,北京
https://bj.lianjia.com/ershoufang/101126131930.html,长阳半岛1号院    -  长阳 ,2室1厅 ,88, 南 , 简装 , 低楼层(共21层) ,2012, 板塔结合,275,北京
https://bj.lianjia.com/ershoufang/101126058170.html,云龙家园    -  旧宫 ,4室2厅 ,151, 南 北 西 , 简装 , 低楼层(共6层)  ,暂无数据, 板楼,546,北京
https://bj.lianjia.com/ershoufang/101126043745.html,下坡屯家园一区    -  顺义其它 ,1室1厅 ,61, 南 , 简装 , 顶层(共7层) ,2012, 板塔结合,100,北京
https://bj.lianjia.com/ershoufang/101125733382.html,金域缇香    -  长阳 ,2室1厅 ,88, 南 , 精装 , 中楼层(共18层) ,2015, 板塔结合,319,北京
https://bj.lianjia.com/ershoufang/101126948914.html,椿蓉园    -  大兴机场空港 ,2室1厅 ,95, 南 北 , 精装 , 中楼层(共6层) ,2008, 板楼,138,北京
https://bj.lianjia.com/ershoufang/101125905457.html,利泽西园    -  望京 ,1室1厅 ,55, 东 西 , 精装 , 低楼层(共7层) ,2000, 板楼,292,北京
https://bj.lianjia.com/ershoufang/101126299699.html,白云观    -  木樨地 ,3室1厅 ,69, 南 北 , 精装 , 顶层(共6层)  ,暂无数据, 板楼,820,北京
https://bj.lianjia.com/ershoufang/101127312836.html,昊天嘉园    -  良乡 ,1室1厅 ,31, 东北 , 简装 , 6层 ,2004, 板楼,89,北京
https://bj.lianjia.com/ershoufang/101121152671.html,恋日水岸    -  鼓楼街道 ,2室2厅 ,103, 南 北 , 简装 , 中楼层(共6层) ,2013, 板楼,168,北京
https://bj.lianjia.com/ershoufang/101124724940.html,铭品嘉苑    -  长阳 ,1室1厅 ,70, 南 , 精装 , 中楼层(共20层) ,2016, 塔楼,159,北京
https://bj.lianjia.com/ershoufang/101125972706.html,宣颐家园    -  旧宫 ,2室1厅 ,34, 西 , 简装 , 中楼层(共5层) ,2004, 塔楼,138,北京
https://bj.lianjia.com/ershoufang/101127127696.html,名流花园    -  北七家 ,3室1厅 ,94, 南 北 东 , 简装 , 中楼层(共7层) ,1996, 板楼,285,北京
https://bj.lianjia.com/ershoufang/101123808750.html,双柳巷    -  双桥 ,2室1厅 ,58, 南 北 , 简装 , 中楼层(共6层)  ,暂无数据, 板楼,218,北京
https://bj.lianjia.com/ershoufang/101126844471.html,昊天嘉园    -  良乡 ,1室1厅 ,51, 北 , 精装 , 6层 ,2004, 板楼,101,北京
https://bj.lianjia.com/ershoufang/101126030491.html,久敬佳园二区    -  和义 ,2室2厅 ,102, 南 北 , 精装 , 顶层(共6层) ,2007, 板楼,355,北京
https://bj.lianjia.com/ershoufang/101118698131.html,电力宿舍    -  清河 ,3室1厅 ,70, 南 北 , 简装 , 顶层(共6层)  ,暂无数据, 板楼,345,北京
https://bj.lianjia.com/ershoufang/101116202510.html,南农家园    -  南口 ,2室2厅 ,66, 南 北 , 精装 , 中楼层(共6层)  ,暂无数据, 板楼,119,北京
https://bj.lianjia.com/ershoufang/101127320950.html,郁花园二里    -  高米店 ,1室1厅 ,65, 南 北 , 简装 , 中楼层(共7层)  ,暂无数据, 板楼,280,北京
https://bj.lianjia.com/ershoufang/101127619465.html,东土城路13号院    -  和平里 ,2室1厅 ,70, 南 北 , 精装 , 顶层(共6层)  ,暂无数据, 板楼,439,北京
https://bj.lianjia.com/ershoufang/101126008987.html,蓝光星华海悦城    -  良乡 ,3室1厅 ,78, 南 , 精装 , 底层(共9层)  ,暂无数据, 板塔结合,238,北京
https://bj.lianjia.com/ershoufang/101125510126.html,卧龙小区    -  亚运村 ,4室2厅 ,170, 南 北 , 简装 , 中楼层(共14层) ,1996, 板塔结合,970,北京
https://bj.lianjia.com/ershoufang/101125760961.html,空港吉祥花园    -  后沙峪 ,1室1厅 ,50, 南 , 简装 , 低楼层(共9层) ,2009, 板塔结合,235,北京
https://bj.lianjia.com/ershoufang/101124502883.html,怡安园小区    -  怀柔 ,3室3厅 ,111, 南 北 , 精装 , 顶层(共6层)  ,暂无数据, 板楼,168,北京
https://bj.lianjia.com/ershoufang/101126522257.html,复兴门外大街    -  木樨地 ,1室1厅 ,48, 南 北 , 其他 , 低楼层(共16层)  ,暂无数据, 板楼,699,北京
https://bj.lianjia.com/ershoufang/101126735009.html,鼎顺嘉园西区    -  顺义其它 ,1室1厅 ,60, 南 北 , 精装 , 顶层(共16层) ,2016, 板楼,145,北京
https://bj.lianjia.com/ershoufang/101126977783.html,强佑清河新城府学上院    -  清河 ,2室1厅 ,120, 南 北 , 简装 , 中楼层(共26层) ,2014, 板楼,900,北京
https://bj.lianjia.com/ershoufang/101125223922.html,南沙滩小区    -  南沙滩 ,3室1厅 ,69, 东 西 , 简装 , 中楼层(共6层)  ,暂无数据, 板楼,380,北京
https://bj.lianjia.com/ershoufang/101126796542.html,融科香雪兰溪    -  马驹桥 ,4室2厅 ,157, 南 北 , 精装 , 底层(共8层)  ,暂无数据, 板楼,535,北京
https://bj.lianjia.com/ershoufang/101127262422.html,京溪小区    -  溪翁庄镇 ,3室2厅 ,103, 南 北 , 简装 , 中楼层(共6层) ,1999, 板楼,96,北京
https://bj.lianjia.com/ershoufang/101127673201.html,荣丰2008    -  广安门 ,1室1厅 ,33, 北 , 精装 , 低楼层(共16层) ,2007, 塔楼,330,北京
https://bj.lianjia.com/ershoufang/101123642728.html,八里庄北里1号院    -  石佛营 ,2室1厅 ,55, 南 北 , 简装 , 高楼层(共6层)  ,暂无数据, 板楼,290,北京
https://bj.lianjia.com/ershoufang/101127135425.html,百环家园    -  双井 ,2室2厅 ,110, 东南 , 简装 , 中楼层(共26层) ,2005, 塔楼,578,北京
https://bj.lianjia.com/ershoufang/101125398775.html,鹏润家园    -  菜户营 ,3室2厅 ,205, 东南 , 其他 , 低楼层(共30层) ,2000, 塔楼,1098,北京
https://bj.lianjia.com/ershoufang/101127627534.html,林校北里    -  黄村火车站 ,2室1厅 ,61, 南 北 , 简装 , 低楼层(共6层) ,1994, 板楼,199,北京
https://bj.lianjia.com/ershoufang/101125977587.html,崇文门东大街    -  崇文门 ,2室1厅 ,55, 南 , 精装 , 中楼层(共14层)  ,暂无数据, 板楼,510,北京
https://bj.lianjia.com/ershoufang/101126247579.html,宝盛里    -  清河 ,2室1厅 ,57, 东 西 , 精装 , 中楼层(共5层) ,2001, 板楼,309,北京
https://bj.lianjia.com/ershoufang/101126521646.html,首开龙湖天琅    -  瀛海 ,2室1厅 ,77, 南 北 , 精装 , 低楼层(共15层) ,2018, 板楼,280,北京
https://bj.lianjia.com/ershoufang/101127624142.html,弘善家园    -  潘家园 ,1室0厅 ,46, 南 , 简装 , 高楼层(共26层)  ,暂无数据, 塔楼,235,北京
https://bj.lianjia.com/ershoufang/101126592365.html,板桥南街7号院    -  顺义其它 ,2室1厅 ,81, 北 南 , 简装 , 底层(共11层) ,2015, 板塔结合,125,北京
https://bj.lianjia.com/ershoufang/101127631094.html,军庄杨坨小区    -  门头沟其它 ,2室1厅 ,50, 南 , 简装 , 低楼层(共6层)  ,暂无数据, 板楼,102,北京
https://bj.lianjia.com/ershoufang/101126811960.html,观湖国际    -  朝阳公园 ,2室1厅 ,125, 南 , 精装 , 低楼层(共27层) ,2006, 板塔结合,1150,北京
https://bj.lianjia.com/ershoufang/101126724662.html,广安康馨家园南区    -  青塔 ,2室1厅 ,73, 南 北 , 简装 , 中楼层(共28层) ,2015, 板楼,330,北京
https://bj.lianjia.com/ershoufang/101123893978.html,海淀嘉郡    -  海淀北部新区 ,3室2厅 ,90, 南 西 北 , 简装 , 高楼层(共16层)  ,暂无数据, 板楼,418,北京
https://bj.lianjia.com/ershoufang/101124965959.html,顶秀金瑞家园    -  宋家庄 ,1室1厅 ,62, 南 , 简装 , 中楼层(共22层)  ,暂无数据, 板楼,298,北京
https://bj.lianjia.com/ershoufang/101125307021.html,云景里    -  梨园 ,3室1厅 ,110, 南 北 , 简装 , 高楼层(共6层) ,1995, 板楼,289,北京
https://bj.lianjia.com/ershoufang/101124484807.html,宝星园一区    -  望京 ,3室2厅 ,125, 东南 , 精装 , 高楼层(共19层) ,2003, 塔楼,880,北京
https://bj.lianjia.com/ershoufang/101126420099.html,十里堡    -  十里堡 ,2室1厅 ,49, 南 , 精装 , 高楼层(共6层)  ,暂无数据, 板楼,216,北京
https://bj.lianjia.com/ershoufang/101125619468.html,鹿鸣苑    -  亦庄 ,4室1厅 ,199, 南 北 , 简装 , 3层  ,, 联排别墅 ,855,北京
https://bj.lianjia.com/ershoufang/101127480759.html,绿地花都苑    -  长阳 ,2室1厅 ,96, 南 北 , 简装 , 高楼层(共12层) ,2012, 板楼,268,北京
https://bj.lianjia.com/ershoufang/101124161192.html,人民日报社家属区    -  红庙 ,3室1厅 ,98, 南 北 , 精装 , 底层(共6层)  ,暂无数据, 板楼,815,北京
https://bj.lianjia.com/ershoufang/101126722915.html,名流花园    -  北七家 ,2室2厅 ,107, 南 北 东 西 , 精装 , 中楼层(共7层)  ,暂无数据, 板楼,295,北京
https://bj.lianjia.com/ershoufang/101127043753.html,西潞园一里    -  良乡 ,2室1厅 ,59, 南 北 , 精装 , 低楼层(共6层) ,1993, 板楼,153,北京
https://bj.lianjia.com/ershoufang/101124738977.html,MASTER领域    -  国展 ,1室1厅 ,67, 东北 , 精装 , 中楼层(共20层) ,2008, 塔楼,259,北京
https://bj.lianjia.com/ershoufang/101125223922.html,南沙滩小区    -  南沙滩 ,3室1厅 ,69, 东 西 , 简装 , 中楼层(共6层)  ,暂无数据, 板楼,380,北京
https://bj.lianjia.com/ershoufang/101126796542.html,融科香雪兰溪    -  马驹桥 ,4室2厅 ,157, 南 北 , 精装 , 底层(共8层)  ,暂无数据, 板楼,535,北京
https://bj.lianjia.com/ershoufang/101126522257.html,复兴门外大街    -  木樨地 ,1室1厅 ,48, 南 北 , 其他 , 低楼层(共16层)  ,暂无数据, 板楼,699,北京
https://bj.lianjia.com/ershoufang/101124502883.html,怡安园小区    -  怀柔 ,3室3厅 ,111, 南 北 , 精装 , 顶层(共6层)  ,暂无数据, 板楼,168,北京
https://bj.lianjia.com/ershoufang/101126008987.html,蓝光星华海悦城    -  良乡 ,3室1厅 ,78, 南 , 精装 , 底层(共9层)  ,暂无数据, 板塔结合,238,北京
https://bj.lianjia.com/ershoufang/101125760961.html,空港吉祥花园    -  后沙峪 ,1室1厅 ,50, 南 , 简装 , 低楼层(共9层) ,2009, 板塔结合,235,北京
https://bj.lianjia.com/ershoufang/101125510126.html,卧龙小区    -  亚运村 ,4室2厅 ,170, 南 北 , 简装 , 中楼层(共14层) ,1996, 板塔结合,970,北京
https://bj.lianjia.com/ershoufang/101127619465.html,东土城路13号院    -  和平里 ,2室1厅 ,70, 南 北 , 精装 , 顶层(共6层)  ,暂无数据, 板楼,439,北京
https://bj.lianjia.com/ershoufang/101125846805.html,公园都会    -  顺义其它 ,3室1厅 ,95, 南 北 , 精装 , 顶层(共12层) ,2023, 板楼,319,北京
https://bj.lianjia.com/ershoufang/101122400991.html,西四北八条    -  西四 ,2室0厅 ,25, 南 , 简装 , 底层(共1层)  ,暂无数据, 平房,465,北京
https://bj.lianjia.com/ershoufang/101126770520.html,香花畦家园    -  后沙峪 ,4室2厅 ,168, 南 北 , 精装 , 中楼层(共8层) ,2007, 板楼,600,北京
https://bj.lianjia.com/ershoufang/101124464774.html,中粮祥云国际生活区    -  后沙峪 ,3室2厅 ,144, 南 北 , 精装 , 14层 ,2013, 板楼,709,北京
https://bj.lianjia.com/ershoufang/101126050287.html,南纬路    -  陶然亭 ,3室1厅 ,72, 南 北 , 简装 , 6层  ,暂无数据, 板楼,675,北京
https://bj.lianjia.com/ershoufang/101125124936.html,裕中东里    -  马甸 ,2室1厅 ,55, 南 北 , 其他 , 底层(共6层)  ,暂无数据, 板楼,710,北京
https://bj.lianjia.com/ershoufang/101123558427.html,山水汇豪苑A区    -  窦店 ,2室1厅 ,74, 南 北 , 简装 , 底层(共4层)  ,暂无数据, 板楼,117,北京
https://bj.lianjia.com/ershoufang/101127376727.html,矿机北路    -  城关 ,2室1厅 ,65, 东 西 , 精装 , 低楼层(共7层) ,1996, 板楼,78,北京
https://bj.lianjia.com/ershoufang/101126741621.html,腾龙家园三区    -  阎村 ,2室1厅 ,104, 南 北 , 精装 , 中楼层(共11层)  ,暂无数据, 板楼,155,北京
https://bj.lianjia.com/ershoufang/101127103130.html,惠新里小区    -  惠新西街 ,1室1厅 ,46, 西南 , 简装 , 顶层(共17层)  ,暂无数据, 塔楼,320,北京
https://bj.lianjia.com/ershoufang/101119652700.html,加州水郡三期    -  长阳 ,2室2厅 ,87, 南 北 , 精装 , 低楼层(共11层) ,2010, 板楼,228,北京
https://bj.lianjia.com/ershoufang/101126958298.html,季景沁园    -  望京 ,3室2厅 ,160, 南 北 , 精装 , 高楼层(共28层) ,2007, 板塔结合,1230,北京
https://bj.lianjia.com/ershoufang/101127598642.html,万方景轩    -  太阳宫 ,1室2厅 ,72, 西南 , 精装 , 中楼层(共18层) ,2005, 板塔结合,645,北京
https://bj.lianjia.com/ershoufang/101125702895.html,枣园东里    -  枣园 ,2室1厅 ,77, 南 北 , 简装 , 6层 ,1997, 板楼,215,北京
https://bj.lianjia.com/ershoufang/101126083568.html,世纪家园A座小区    -  鼓楼街道 ,3室2厅 ,156, 南 北 , 毛坯 , 高楼层(共23层)  ,暂无数据, 板楼,340,北京
https://bj.lianjia.com/ershoufang/101124095361.html,天恒乐活城    -  阎村 ,2室1厅 ,69, 西北 , 精装 , 高楼层(共20层) ,2011, 板楼,129,北京
https://bj.lianjia.com/ershoufang/101124300469.html,宏塔社区    -  燕山 ,2室1厅 ,70, 东 北 , 简装 , 15层  ,暂无数据, 塔楼,83,北京
https://bj.lianjia.com/ershoufang/101125209556.html,丽水嘉园    -  朝阳公园 ,2室2厅 ,139, 东南 , 精装 , 高楼层(共27层) ,2004, 塔楼,1050,北京
https://bj.lianjia.com/ershoufang/101126725646.html,西坝河北里    -  西坝河 ,1室1厅 ,46, 南 , 简装 , 顶层(共20层) ,1990, 塔楼,339,北京
https://bj.lianjia.com/ershoufang/101126091580.html,福海棠·华府    -  马家堡 ,3室2厅 ,137, 南 北 , 简装 , 中楼层(共15层) ,2014, 板楼,880,北京
https://bj.lianjia.com/ershoufang/101126920023.html,新居里    -  枣园 ,2室2厅 ,109, 南 北 , 精装 , 底层(共6层)  ,暂无数据, 板楼,280,北京
https://bj.lianjia.com/ershoufang/101125529451.html,八家嘉园    -  学院路 ,2室1厅 ,93, 东 南 北 , 简装 , 顶层(共25层)  ,暂无数据, 板楼,588,北京
https://bj.lianjia.com/ershoufang/101119304218.html,保利罗谷小区    -  昌平其它 ,2室1厅 ,81, 南 北 , 简装 , 顶层(共12层) ,2016, 板楼,270,北京
https://bj.lianjia.com/ershoufang/101123254907.html,建华北里小区    -  良乡 ,2室1厅 ,89, 南 北 , 精装 , 中楼层(共6层) ,1995, 板楼,180,北京
https://bj.lianjia.com/ershoufang/101124625090.html,将府锦苑    -  朝阳其它 ,2室1厅 ,74, 南 , 精装 , 中楼层(共28层) ,2022, 板塔结合,343,北京
https://bj.lianjia.com/ershoufang/101123515874.html,华瀚福园C区    -  东坝 ,1室1厅 ,55, 南 , 简装 , 中楼层(共24层)  ,暂无数据, 板楼,179,北京
https://bj.lianjia.com/ershoufang/101124903706.html,龙潭北里    -  左安门 ,2室1厅 ,55, 南 北 , 其他 , 底层(共5层)  ,暂无数据, 板楼,520,北京
https://bj.lianjia.com/ershoufang/101127117539.html,团结湖北五条    -  团结湖 ,3室1厅 ,96, 南 北 , 精装 , 高楼层(共18层)  ,暂无数据, 塔楼,686,北京
https://bj.lianjia.com/ershoufang/101125753968.html,燕城苑南区    -  北七家 ,2室1厅 ,68, 东 西 , 简装 , 底层(共6层) ,1996, 板楼,189,北京
https://bj.lianjia.com/ershoufang/101125073325.html,万科青青家园    -  豆各庄 ,3室2厅 ,152, 南 北 , 精装 , 高楼层(共8层)  ,暂无数据, 板楼,626,北京
https://bj.lianjia.com/ershoufang/101127103130.html,惠新里小区    -  惠新西街 ,1室1厅 ,46, 西南 , 简装 , 顶层(共17层)  ,暂无数据, 塔楼,320,北京
https://bj.lianjia.com/ershoufang/101126741621.html,腾龙家园三区    -  阎村 ,2室1厅 ,104, 南 北 , 精装 , 中楼层(共11层)  ,暂无数据, 板楼,155,北京
https://bj.lianjia.com/ershoufang/101127598642.html,万方景轩    -  太阳宫 ,1室2厅 ,72, 西南 , 精装 , 中楼层(共18层) ,2005, 板塔结合,645,北京
https://bj.lianjia.com/ershoufang/101126083568.html,世纪家园A座小区    -  鼓楼街道 ,3室2厅 ,156, 南 北 , 毛坯 , 高楼层(共23层)  ,暂无数据, 板楼,340,北京
https://bj.lianjia.com/ershoufang/101123254907.html,建华北里小区    -  良乡 ,2室1厅 ,89, 南 北 , 精装 , 中楼层(共6层) ,1995, 板楼,180,北京
https://bj.lianjia.com/ershoufang/101119304218.html,保利罗谷小区    -  昌平其它 ,2室1厅 ,81, 南 北 , 简装 , 顶层(共12层) ,2016, 板楼,270,北京
https://bj.lianjia.com/ershoufang/101126591204.html,远洋万和城A区    -  亚运村小营 ,4室1厅 ,192, 南 北 , 精装 , 中楼层(共15层) ,2010, 板楼,1890,北京
