房屋信息链接,房屋地址,户型,房屋面积,朝向,装修,楼层,年份,房屋类型,价格,城市
https://nj.lianjia.com/ershoufang/103133301237.html,万科金域蓝湾    -  九龙湖 ,3室2厅 ,89, 南 北 , 其他 , 中楼层(共32层)  ,暂无数据, 板楼,260,南京
https://nj.lianjia.com/ershoufang/103129779574.html,碧桂园泊云间    -  上秦淮 ,3室2厅 ,123, 南 北 , 其他 , 中楼层(共5层)  ,暂无数据, 暂无数据,330,南京
https://nj.lianjia.com/ershoufang/103131572703.html,花雨南庭    -  洪家园 ,3室1厅 ,78, 南 北 , 精装 , 中楼层(共7层)  ,暂无数据, 板楼,279,南京
https://nj.lianjia.com/ershoufang/103131297289.html,金盛花园(江宁)    -  岔路口 ,2室1厅 ,66, 南 北 , 精装 , 低楼层(共6层)  ,暂无数据, 板塔结合,125,南京
https://nj.lianjia.com/ershoufang/103137344630.html,成山公寓    -  东山镇 ,3室2厅 ,93, 南 , 精装 , 低楼层(共6层)  ,暂无数据, 板楼,155,南京
https://nj.lianjia.com/ershoufang/103137354552.html,东郊小镇第三街区    -  麒麟镇 ,5室2厅 ,141, 南 北 , 精装 , 高楼层(共6层)  ,暂无数据, 板塔结合,118,南京
https://nj.lianjia.com/ershoufang/103131485674.html,明发滨江新城三期    -  弘阳广场 ,3室1厅 ,127, 南 , 简装 , 中楼层(共11层)  ,暂无数据, 板楼,260,南京
https://nj.lianjia.com/ershoufang/103135752470.html,翡翠天际    -  安德门 ,4室2厅 ,126, 南 , 其他 , 高楼层(共20层)  ,暂无数据, 板楼,505,南京
https://nj.lianjia.com/ershoufang/103132619452.html,高楼门    -  玄武门 ,3室1厅 ,82, 南 北 , 精装 , 中楼层(共6层)  ,暂无数据, 板楼,365,南京
https://nj.lianjia.com/ershoufang/103126369853.html,颐和府邸A区    -  迈皋桥 ,3室2厅 ,99, 南 北 , 精装 , 中楼层(共29层)  ,暂无数据, 板楼,299,南京
https://nj.lianjia.com/ershoufang/103126004303.html,翠屏诚园    -  上秦淮 ,3室2厅 ,79, 西 , 精装 , 27层  ,暂无数据, 板楼,190,南京
https://nj.lianjia.com/ershoufang/103136123112.html,明发财富中心    -  江北中央商务区 ,2室2厅 ,74, 南 , 其他 , 高楼层(共33层)  ,暂无数据, 板楼,72.8,南京
https://nj.lianjia.com/ershoufang/103137298291.html,阳光广场    -  龙江 ,3室1厅 ,129, 南 西南 西 , 简装 , 中楼层(共32层)  ,暂无数据, 塔楼,350,南京
https://nj.lianjia.com/ershoufang/103132480373.html,中海城南公馆二期    -  铁心桥 ,3室2厅 ,103, 南 北 , 精装 , 高楼层(共33层)  ,暂无数据, 板塔结合,360,南京
https://nj.lianjia.com/ershoufang/103137302546.html,盛泰嘉园    -  澳林广场 ,2室1厅 ,72, 南 , 其他 , 中楼层(共18层)  ,暂无数据, 板塔结合,68,南京
https://nj.lianjia.com/ershoufang/103137125286.html,金尧花园    -  尧化门 ,3室1厅 ,108, 南 , 其他 , 高楼层(共6层)  ,暂无数据, 板塔结合,118,南京
https://nj.lianjia.com/ershoufang/103137476148.html,淳东花园    -  淳化 ,3室2厅 ,98, 南 , 其他 , 低楼层(共6层)  ,暂无数据, 板塔结合,97,南京
https://nj.lianjia.com/ershoufang/103136983809.html,银城花园北片    -  龙江 ,3室1厅 ,79, 南 , 其他 , 高楼层(共7层)  ,暂无数据, 板楼,229,南京
https://nj.lianjia.com/ershoufang/103130537099.html,龙江里    -  龙江 ,2室1厅 ,54, 南 , 精装 , 高楼层(共16层)  ,暂无数据, 板楼,110,南京
https://nj.lianjia.com/ershoufang/103135900927.html,朗至公寓    -  奥南 ,1室1厅 ,52, 北 , 其他 , 中楼层(共21层)  ,暂无数据, 板塔结合,56,南京
https://nj.lianjia.com/ershoufang/103135508205.html,左邻右里家园泊客公寓    -  南京南站 ,1室1厅 ,44, 南 , 简装 , 中楼层(共11层)  ,暂无数据, 板楼,75,南京
https://nj.lianjia.com/ershoufang/103135537070.html,荣盛文承苑    -  大厂 ,3室2厅 ,85, 南 , 简装 , 低楼层(共18层)  ,暂无数据, 板塔结合,100,南京
https://nj.lianjia.com/ershoufang/103121498283.html,尖角营小区    -  丹凤街 ,2室1厅 ,60, 南 北 , 精装 , 中楼层(共7层)  ,暂无数据, 板楼,176,南京
https://nj.lianjia.com/ershoufang/103133346300.html,汉中门大街58号    -  凤凰西街 ,4室2厅 ,164, 南 北 , 其他 , 低楼层(共7层)  ,暂无数据, 板楼,350,南京
https://nj.lianjia.com/ershoufang/103131543096.html,淳湖佳苑    -  淳化 ,3室1厅 ,108, 南 , 简装 , 高楼层(共18层)  ,暂无数据, 板塔结合,82,南京
https://nj.lianjia.com/ershoufang/103137359249.html,天地新城天心座    -  岔路口 ,2室2厅 ,97, 南 北 , 毛坯 , 低楼层(共6层)  ,暂无数据, 板塔结合,163,南京
https://nj.lianjia.com/ershoufang/103136874722.html,阳光雅居    -  万寿 ,2室1厅 ,83, 南 北 , 简装 , 中楼层(共6层)  ,暂无数据, 板塔结合,148,南京
https://nj.lianjia.com/ershoufang/103134702577.html,东秦新苑    -  岔路口 ,2室1厅 ,88, 南 北 , 其他 , 高楼层(共18层)  ,暂无数据, 板楼,180,南京
https://nj.lianjia.com/ershoufang/103137156716.html,长营村    -  迈皋桥 ,3室1厅 ,78, 西南 北 , 精装 , 中楼层(共7层)  ,暂无数据, 板塔结合,130,南京
https://nj.lianjia.com/ershoufang/103137015554.html,广成东方名城    -  溧水城南 ,2室2厅 ,91, 南 , 精装 , 中楼层(共6层)  ,暂无数据, 板塔结合,67,南京
https://nj.lianjia.com/ershoufang/103136073410.html,东渡国际青年城    -  东山镇 ,3室2厅 ,107, 南 北 , 其他 , 高楼层(共25层)  ,暂无数据, 板楼,220,南京
https://nj.lianjia.com/ershoufang/103134906327.html,保利香槟国际    -  河西CBD ,3室2厅 ,141, 南 , 其他 , 中楼层(共18层)  ,暂无数据, 板楼,610,南京
https://nj.lianjia.com/ershoufang/103132902883.html,台城花园    -  玄武门 ,2室1厅 ,62, 南 北 , 简装 , 高楼层(共6层)  ,暂无数据, 板楼,318,南京
https://nj.lianjia.com/ershoufang/103134157115.html,锦麟融誉府    -  迈皋桥 ,4室2厅 ,143, 南 北 , 精装 , 中楼层(共26层)  ,暂无数据, 板楼,468,南京
https://nj.lianjia.com/ershoufang/103135876177.html,人和街    -  水佐岗 ,2室1厅 ,47, 南 , 精装 , 低楼层(共7层)  ,暂无数据, 板楼,148,南京
https://nj.lianjia.com/ershoufang/103137141452.html,万悦城    -  高淳 ,3室2厅 ,105, 南 北 , 精装 , 低楼层(共10层)  ,暂无数据, 板楼,67.8,南京
https://nj.lianjia.com/ershoufang/103131864983.html,清润园小区    -  奥南 ,3室1厅 ,74, 南 , 其他 , 低楼层(共34层)  ,暂无数据, 板楼,145,南京
https://nj.lianjia.com/ershoufang/103133158422.html,武夷商城    -  岔路口 ,2室1厅 ,97, 南 , 精装 , 中楼层(共16层)  ,暂无数据, 塔楼,169,南京
https://nj.lianjia.com/ershoufang/103135349932.html,南堡雅居    -  溧水城南 ,3室2厅 ,123, 南 , 其他 , 中楼层(共18层)  ,暂无数据, 暂无数据,100,南京
https://nj.lianjia.com/ershoufang/103136879408.html,保利朗诗蔚蓝    -  晓庄 ,3室1厅 ,116, 南 北 , 其他 , 高楼层(共33层)  ,暂无数据, 塔楼,349,南京
https://nj.lianjia.com/ershoufang/103132426928.html,晨光苑    -  麒麟镇 ,2室1厅 ,64, 南 , 精装 , 低楼层(共34层)  ,暂无数据, 板楼,65,南京
https://nj.lianjia.com/ershoufang/103134742687.html,淳化安置房二期    -  淳化 ,3室2厅 ,109, 南 , 简装 , 中楼层(共27层)  ,暂无数据, 暂无数据,96,南京
https://nj.lianjia.com/ershoufang/103126469196.html,明发滨江一期    -  柳州东路 ,2室2厅 ,88, 南 , 简装 , 低楼层(共12层)  ,暂无数据, 板塔结合,135,南京
https://nj.lianjia.com/ershoufang/103136770821.html,天地新城天一座    -  岔路口 ,3室1厅 ,98, 南 , 精装 , 中楼层(共11层)  ,暂无数据, 板塔结合,199,南京
https://nj.lianjia.com/ershoufang/103135986844.html,世纪城金域华府    -  板桥 ,3室2厅 ,123, 南 , 毛坯 , 中楼层(共27层)  ,暂无数据, 板楼,170,南京
https://nj.lianjia.com/ershoufang/103130951409.html,华润国际社区D区    -  江北中央商务区 ,3室2厅 ,107, 南 北 , 毛坯 , 低楼层(共33层)  ,暂无数据, 板塔结合,229,南京
https://nj.lianjia.com/ershoufang/103130986874.html,银通公寓    -  瑞金路 ,3室2厅 ,100, 南 北 , 简装 , 高楼层(共7层)  ,暂无数据, 板塔结合,275,南京
https://nj.lianjia.com/ershoufang/103136043766.html,东妙峰庵    -  福建路 ,3室1厅 ,60, 南 北 , 简装 , 中楼层(共5层)  ,暂无数据, 板塔结合,118,南京
https://nj.lianjia.com/ershoufang/103137125286.html,金尧花园    -  尧化门 ,3室1厅 ,108, 南 , 其他 , 高楼层(共6层)  ,暂无数据, 板塔结合,118,南京
https://nj.lianjia.com/ershoufang/103137302546.html,盛泰嘉园    -  澳林广场 ,2室1厅 ,72, 南 , 其他 , 中楼层(共18层)  ,暂无数据, 板塔结合,68,南京
https://nj.lianjia.com/ershoufang/103132068180.html,秦淮绿洲南区    -  东山镇 ,5室2厅 ,163, 南 北 , 其他 , 中楼层(共4层)  ,暂无数据, 塔楼,460,南京
https://nj.lianjia.com/ershoufang/103135645482.html,市政天元城    -  东山镇 ,2室1厅 ,104, 南 , 简装 , 低楼层(共10层)  ,暂无数据, 板塔结合,238,南京
https://nj.lianjia.com/ershoufang/103135734513.html,荣盛隽峰雅苑    -  正方新城 ,4室2厅 ,156, 南 , 毛坯 , 高楼层(共7层)  ,暂无数据, 平房,235,南京
https://nj.lianjia.com/ershoufang/103129618443.html,尧顺佳园    -  尧化门 ,2室1厅 ,66, 南 , 精装 , 低楼层(共18层)  ,暂无数据, 板楼,69,南京
https://nj.lianjia.com/ershoufang/103131543096.html,淳湖佳苑    -  淳化 ,3室1厅 ,108, 南 , 简装 , 高楼层(共18层)  ,暂无数据, 板塔结合,82,南京
https://nj.lianjia.com/ershoufang/103132480373.html,中海城南公馆二期    -  铁心桥 ,3室2厅 ,103, 南 北 , 精装 , 高楼层(共33层)  ,暂无数据, 板塔结合,360,南京
https://nj.lianjia.com/ershoufang/103131848018.html,金浦御龙湾H区    -  晓庄 ,3室2厅 ,88, 南 , 其他 , 高楼层(共20层)  ,暂无数据, 板塔结合,225,南京
https://nj.lianjia.com/ershoufang/103131864360.html,天润城第十三街区    -  天润城 ,3室2厅 ,85, 南 , 其他 , 中楼层(共11层)  ,暂无数据, 板楼,135,南京
https://nj.lianjia.com/ershoufang/103137125286.html,金尧花园    -  尧化门 ,3室1厅 ,108, 南 , 其他 , 高楼层(共6层)  ,暂无数据, 板塔结合,118,南京
https://nj.lianjia.com/ershoufang/103137354552.html,东郊小镇第三街区    -  麒麟镇 ,5室2厅 ,141, 南 北 , 精装 , 高楼层(共6层)  ,暂无数据, 板塔结合,118,南京
https://nj.lianjia.com/ershoufang/103133094934.html,武夷绿洲品兰苑    -  科学园 ,2室2厅 ,82, 南 北 , 精装 , 高楼层(共18层)  ,暂无数据, 板楼,165,南京
https://nj.lianjia.com/ershoufang/103132457022.html,华润幸福里    -  尧化门 ,2室1厅 ,81, 南 , 精装 , 低楼层(共18层)  ,暂无数据, 塔楼,133,南京
https://nj.lianjia.com/ershoufang/103136770821.html,天地新城天一座    -  岔路口 ,3室1厅 ,98, 南 , 精装 , 中楼层(共11层)  ,暂无数据, 板塔结合,199,南京
https://nj.lianjia.com/ershoufang/103130293795.html,葛洲坝招商紫郡蘭园南区    -  小市 ,4室1厅 ,139, 南 , 精装 , 中楼层(共17层)  ,暂无数据, 暂无数据,600,南京
https://nj.lianjia.com/ershoufang/103130054278.html,海珀星晖二期    -  奥南 ,4室2厅 ,143, 南 北 , 精装 , 低楼层(共28层)  ,暂无数据, 板塔结合,650,南京
https://nj.lianjia.com/ershoufang/103131848018.html,金浦御龙湾H区    -  晓庄 ,3室2厅 ,88, 南 , 其他 , 高楼层(共20层)  ,暂无数据, 板塔结合,225,南京
https://nj.lianjia.com/ershoufang/103107648573.html,花港幸福城茉莉园    -  马群 ,2室1厅 ,67, 南 北 , 简装 , 低楼层(共18层)  ,暂无数据, 板楼,67,南京
https://nj.lianjia.com/ershoufang/103122888295.html,金发公寓    -  东山镇 ,3室2厅 ,111, 南 , 精装 , 中楼层(共6层)  ,暂无数据, 板楼,188,南京
https://nj.lianjia.com/ershoufang/103129652805.html,棉鞋营    -  常府街 ,2室1厅 ,57, 南 , 精装 , 高楼层(共6层)  ,暂无数据, 板楼,149.9,南京
https://nj.lianjia.com/ershoufang/103137101639.html,东方龙湖湾南湖苑    -  南医大 ,4室2厅 ,138, 南 北 , 精装 , 高楼层(共11层)  ,暂无数据, 板楼,350,南京
https://nj.lianjia.com/ershoufang/103122817158.html,广成东方名城    -  溧水城南 ,3室2厅 ,133, 南 , 精装 , 高楼层(共6层)  ,暂无数据, 板塔结合,79.8,南京
https://nj.lianjia.com/ershoufang/103136043766.html,东妙峰庵    -  福建路 ,3室1厅 ,60, 南 北 , 简装 , 中楼层(共5层)  ,暂无数据, 板塔结合,118,南京
https://nj.lianjia.com/ershoufang/103135980962.html,远洋万和四季    -  溧水其它 ,3室2厅 ,107, 南 北 , 精装 , 高楼层(共26层)  ,暂无数据, 板楼,59,南京
https://nj.lianjia.com/ershoufang/103119609834.html,保利西江月    -  江北研创园 ,3室2厅 ,87, 南 , 毛坯 , 中楼层(共34层)  ,暂无数据, 板楼,164,南京
https://nj.lianjia.com/ershoufang/103137180823.html,成山公寓    -  东山镇 ,3室2厅 ,94, 南 , 精装 , 中楼层(共6层)  ,暂无数据, 板楼,168,南京
https://nj.lianjia.com/ershoufang/103136983809.html,银城花园北片    -  龙江 ,3室1厅 ,79, 南 , 其他 , 高楼层(共7层)  ,暂无数据, 板楼,229,南京
https://nj.lianjia.com/ershoufang/103135986844.html,世纪城金域华府    -  板桥 ,3室2厅 ,123, 南 , 毛坯 , 中楼层(共27层)  ,暂无数据, 板楼,170,南京
https://nj.lianjia.com/ershoufang/103132480373.html,中海城南公馆二期    -  铁心桥 ,3室2厅 ,103, 南 北 , 精装 , 高楼层(共33层)  ,暂无数据, 板塔结合,360,南京
https://nj.lianjia.com/ershoufang/103133301237.html,万科金域蓝湾    -  九龙湖 ,3室2厅 ,89, 南 北 , 其他 , 中楼层(共32层)  ,暂无数据, 板楼,260,南京
https://nj.lianjia.com/ershoufang/103131689122.html,扬子二村    -  大厂 ,2室1厅 ,51, 南 , 简装 , 中楼层(共6层)  ,暂无数据, 板楼,55,南京
https://nj.lianjia.com/ershoufang/103132068180.html,秦淮绿洲南区    -  东山镇 ,5室2厅 ,163, 南 北 , 其他 , 中楼层(共4层)  ,暂无数据, 塔楼,460,南京
https://nj.lianjia.com/ershoufang/103134478098.html,卓越大江悦府    -  江北中央商务区 ,3室2厅 ,105, 南 , 精装 , 26层  ,暂无数据, 板楼,287,南京
https://nj.lianjia.com/ershoufang/103133316123.html,汇景家园汇祥苑    -  洪家园 ,2室1厅 ,56, 西南 , 简装 , 6层  ,暂无数据, 板楼,120,南京
https://nj.lianjia.com/ershoufang/103135900927.html,朗至公寓    -  奥南 ,1室1厅 ,52, 北 , 其他 , 中楼层(共21层)  ,暂无数据, 板塔结合,56,南京
https://nj.lianjia.com/ershoufang/103135451829.html,中海左岸澜庭    -  江北研创园 ,3室2厅 ,97, 南 , 精装 , 高楼层(共33层)  ,暂无数据, 板楼,225,南京
https://nj.lianjia.com/ershoufang/103135612865.html,颐和府邸A区    -  迈皋桥 ,3室1厅 ,105, 北 南 , 精装 , 高楼层(共29层)  ,暂无数据, 板楼,306,南京
https://nj.lianjia.com/ershoufang/103135734513.html,荣盛隽峰雅苑    -  正方新城 ,4室2厅 ,156, 南 , 毛坯 , 高楼层(共7层)  ,暂无数据, 平房,235,南京
https://nj.lianjia.com/ershoufang/103126469196.html,明发滨江一期    -  柳州东路 ,2室2厅 ,88, 南 , 简装 , 低楼层(共12层)  ,暂无数据, 板塔结合,135,南京
https://nj.lianjia.com/ershoufang/103131536615.html,北京西路76号    -  龙江 ,3室1厅 ,81, 南 北 , 简装 , 中楼层(共5层)  ,暂无数据, 板楼,238,南京
https://nj.lianjia.com/ershoufang/103130986874.html,银通公寓    -  瑞金路 ,3室2厅 ,100, 南 北 , 简装 , 高楼层(共7层)  ,暂无数据, 板塔结合,275,南京
https://nj.lianjia.com/ershoufang/103132068995.html,宁工新寓二村    -  草场门大街 ,2室1厅 ,50, 南 , 简装 , 中楼层(共9层)  ,暂无数据, 板塔结合,149,南京
https://nj.lianjia.com/ershoufang/103136770821.html,天地新城天一座    -  岔路口 ,3室1厅 ,98, 南 , 精装 , 中楼层(共11层)  ,暂无数据, 板塔结合,199,南京
https://nj.lianjia.com/ershoufang/103130293795.html,葛洲坝招商紫郡蘭园南区    -  小市 ,4室1厅 ,139, 南 , 精装 , 中楼层(共17层)  ,暂无数据, 暂无数据,600,南京
https://nj.lianjia.com/ershoufang/103132068180.html,秦淮绿洲南区    -  东山镇 ,5室2厅 ,163, 南 北 , 其他 , 中楼层(共4层)  ,暂无数据, 塔楼,460,南京
https://nj.lianjia.com/ershoufang/103136043766.html,东妙峰庵    -  福建路 ,3室1厅 ,60, 南 北 , 简装 , 中楼层(共5层)  ,暂无数据, 板塔结合,118,南京
https://nj.lianjia.com/ershoufang/103136155978.html,皇册家园    -  来凤里 ,3室1厅 ,119, 南 , 简装 , 中楼层(共11层)  ,暂无数据, 板楼,588,南京
https://nj.lianjia.com/ershoufang/103133273154.html,岱山齐修北苑    -  岱山新城 ,3室1厅 ,87, 南 , 简装 , 高楼层(共34层)  ,暂无数据, 板楼,105,南京
https://nj.lianjia.com/ershoufang/103134478098.html,卓越大江悦府    -  江北中央商务区 ,3室2厅 ,105, 南 , 精装 , 26层  ,暂无数据, 板楼,287,南京
https://nj.lianjia.com/ershoufang/103132457022.html,华润幸福里    -  尧化门 ,2室1厅 ,81, 南 , 精装 , 低楼层(共18层)  ,暂无数据, 塔楼,133,南京
https://nj.lianjia.com/ershoufang/103129652805.html,棉鞋营    -  常府街 ,2室1厅 ,57, 南 , 精装 , 高楼层(共6层)  ,暂无数据, 板楼,149.9,南京
https://nj.lianjia.com/ershoufang/103119609834.html,保利西江月    -  江北研创园 ,3室2厅 ,87, 南 , 毛坯 , 中楼层(共34层)  ,暂无数据, 板楼,164,南京
https://nj.lianjia.com/ershoufang/103135980962.html,远洋万和四季    -  溧水其它 ,3室2厅 ,107, 南 北 , 精装 , 高楼层(共26层)  ,暂无数据, 板楼,59,南京
https://nj.lianjia.com/ershoufang/103137101639.html,东方龙湖湾南湖苑    -  南医大 ,4室2厅 ,138, 南 北 , 精装 , 高楼层(共11层)  ,暂无数据, 板楼,350,南京
https://nj.lianjia.com/ershoufang/103133316123.html,汇景家园汇祥苑    -  洪家园 ,2室1厅 ,56, 西南 , 简装 , 6层  ,暂无数据, 板楼,120,南京
https://nj.lianjia.com/ershoufang/103137180823.html,成山公寓    -  东山镇 ,3室2厅 ,94, 南 , 精装 , 中楼层(共6层)  ,暂无数据, 板楼,168,南京
https://nj.lianjia.com/ershoufang/103133094934.html,武夷绿洲品兰苑    -  科学园 ,2室2厅 ,82, 南 北 , 精装 , 高楼层(共18层)  ,暂无数据, 板楼,165,南京
https://nj.lianjia.com/ershoufang/103134817174.html,兰桥雅居    -  浦口其它 ,3室2厅 ,123, 南 , 精装 , 低楼层(共11层)  ,暂无数据, 暂无数据,70,南京
https://nj.lianjia.com/ershoufang/103136570564.html,金象朗诗红树林    -  柳州东路 ,3室2厅 ,117, 南 , 精装 , 高楼层(共33层)  ,暂无数据, 板塔结合,265,南京
https://nj.lianjia.com/ershoufang/103136814283.html,雨庭花园    -  南门新城 ,2室1厅 ,84, 南 , 其他 , 高楼层(共18层)  ,暂无数据, 板塔结合,65,南京
https://nj.lianjia.com/ershoufang/103129618443.html,尧顺佳园    -  尧化门 ,2室1厅 ,66, 南 , 精装 , 低楼层(共18层)  ,暂无数据, 板楼,69,南京
https://nj.lianjia.com/ershoufang/103135612865.html,颐和府邸A区    -  迈皋桥 ,3室1厅 ,105, 北 南 , 精装 , 高楼层(共29层)  ,暂无数据, 板楼,306,南京
https://nj.lianjia.com/ershoufang/103135451829.html,中海左岸澜庭    -  江北研创园 ,3室2厅 ,97, 南 , 精装 , 高楼层(共33层)  ,暂无数据, 板楼,225,南京
https://nj.lianjia.com/ershoufang/103130967884.html,东城金茂悦2期    -  青龙山国际新城 ,3室2厅 ,119, 南 北 , 精装 , 中楼层(共25层)  ,暂无数据, 板楼,200,南京
https://nj.lianjia.com/ershoufang/103137167135.html,中南世纪雅苑二期    -  马群 ,3室1厅 ,111, 南 , 精装 , 低楼层(共34层)  ,暂无数据, 板楼,205,南京
https://nj.lianjia.com/ershoufang/103137287905.html,红山路190号    -  红山 ,2室1厅 ,63, 南 , 简装 , 中楼层(共7层)  ,暂无数据, 板楼,110,南京
https://nj.lianjia.com/ershoufang/103116966953.html,保利堂悦    -  洪家园 ,3室2厅 ,91, 南 , 精装 , 中楼层(共20层)  ,暂无数据, 板塔结合,310,南京
https://nj.lianjia.com/ershoufang/103127672596.html,王府园小区    -  升州路 ,1室1厅 ,40, 西 , 精装 , 高楼层(共7层)  ,暂无数据, 板楼,175,南京
https://nj.lianjia.com/ershoufang/103119829129.html,电建洺悦府南苑    -  万寿 ,3室2厅 ,89, 南 北 , 毛坯 , 低楼层(共11层)  ,暂无数据, 板楼,188,南京
